candidate_id,accepted_species,trait_name,normalized_value,source_url,page_title,exact_supporting_quote,content_fingerprint,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,supporting_quote,source_lineage
proteus-97953da5ea6a210f107010db,,floral_symmetry,zygomorphic,https://www.jstor.org/stable/10.1086/666664,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=413835; Taxon=Abolboda pulchella; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (2) zygomorphic; Original reference key=Oriani & Scatena 2012 (IJPS),citation:1fe5a4fce7455b52559c
proteus-9955a1b50e97710d69e976c1,,floral_symmetry,actinomorphic,http://eol.org/,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=84193; Taxon=Liriodendron chinense; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Original reference key=Encyclopedia of Life 2013 (website),citation:38039595b69a57783fca
proteus-a2abd6215d9b7c3e37f97602,,floral_symmetry,actinomorphic,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=85138; Taxon=Cyrilla racemiflora; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Original reference key=Dute et al 2004 (SoutheasternNat),citation:364b24ae2520bcc0b045
proteus-a440d656325f2b08a0b2eaf4,,floral_symmetry,actinomorphic,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=279230; Taxon=Griselinia racemosa; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Notes=staminate flores actinomorphic; Original reference key=Dillon & Munoz-Schick 1993 (Brittonia),citation:b17b3203970a069e7c1b
proteus-a4e268374896a1c1b1237a5d,,floral_symmetry,actinomorphic,http://apps.kew.org/efloras/search.do,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=84677; Taxon=Trichilia emetica; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Original reference key=Flora Zambesiaca 2013 (website),citation:52c8e42d908b97ff7bdb
proteus-b36f12d9b5a4d4c83a383443,,floral_symmetry,actinomorphic,https://www.worldagroforestry.org/,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=350819; Taxon=Bursera simaruba; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Notes=http://apps.worldagroforestry.org/treedb/AFTPDFS/Bursera_simaruba.PDF; Original reference key=World agroforestry 2021 (website),citation:efd0e1a7efd8b3c676ad
proteus-b5878568ba2cd3bbc99b5535,,floral_symmetry,actinomorphic,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=86166; Taxon=Durio zibethinus; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Notes=at least petals; Original reference key=Kostermans 1958 (Reinwardtia),citation:e96ce011dca07d43b1a0
proteus-b9086701eeeda2d2f74ed98a,,floral_symmetry,actinomorphic,http://www.biodiversitylibrary.org/item/136608,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=83377; Taxon=Nyssa ogeche; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Original reference key=Marshall 1785 (book),citation:497c54fbcc920a46cb9e
proteus-bb81454785c6ba10ba0dcaae,,floral_symmetry,actinomorphic,http://www.efloras.org/flora_page.aspx?flora_id=1,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=85967; Taxon=Manilkara zapota; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Original reference key=Flora of North America 2013 (website),citation:97f49d775d8603a57556
proteus-bb952ddb0f802d316ab76f96,,floral_symmetry,zygomorphic,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=448630; Taxon=Costus woodsonii; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (2) zygomorphic; Original reference key=Aswathi et al 2015 (IntJPlantReprodBiol),citation:34a33ec3bdf120433e89
proteus-be91b6e2071c30ca2beef065,,floral_symmetry,actinomorphic,http://onlinelibrary.wiley.com/doi/10.1111/boj.12048/abstract,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=313161; Taxon=Putranjiva roxburghii; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Original reference key=Matthews & Endress 2013 (BJLS),citation:50714c86e3e270b070fe
proteus-c8871811e56715c859b1fa27,,floral_symmetry,actinomorphic,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=270562; Taxon=Quinchamalium chilense; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (5) actinomorphic (general); Original reference key=Riveros et al 1987 (AmJBot),citation:eeef0816fe1847d1f050
proteus-d08d5eec4c691b22574f8c5b,,floral_symmetry,actinomorphic,http://www.efloras.org/flora_page.aspx?flora_id=2,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=137796; Taxon=Petrosavia sakuraii; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Original reference key=Flora of China 2013 (website),citation:ca9387938e80f0f33270
proteus-d38b5607b9588bbc561c775d,,floral_symmetry,actinomorphic,https://www.jstor.org/stable/4033868?seq=1,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=243670; Taxon=Kalmia latifolia; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (5) actinomorphic (general); Original reference key=Luteyn et al 1996 (Castanea),citation:3b1ae33c243fcaf938c0
proteus-d8ed9fc6b8ec3c79c1f8c096,,floral_symmetry,actinomorphic,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=129411; Taxon=Pennantia corymbosa; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Original reference key=Kårehed 2003 (BJLS),citation:b3a3f68bd31abfc9baef
proteus-d989d067960bb934ddcc6e8b,,floral_symmetry,actinomorphic,http://biogeodb.stri.si.edu/bioinformatics/croat/,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=86733; Taxon=Sterculia apetala; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Original reference key=Flora of Barro Colorado Island online 2013 (website),citation:43c2a8d137f9d22fd1c5
proteus-d9bf357ea7f6b6a667248b6b,,floral_symmetry,actinomorphic,http://www.efloras.org/flora_page.aspx?flora_id=2,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=81895; Taxon=Schisandra chinensis; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (1) actinomorphic spiral; Original reference key=Flora of China 2013 (website),citation:ca9387938e80f0f33270
proteus-da450bc3a1b0c4cfe9e8aebe,,floral_symmetry,actinomorphic,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=308048; Taxon=Phelline comosa; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Original reference key=Barriera et al 2006 (Kubitzki),citation:2b76e21a7bf12bd4ca98
proteus-dec18e48b96d03b38527b966,,floral_symmetry,actinomorphic,https://tennessee-kentucky.plantatals.usf.edu,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=450404; Taxon=Alnus alnobetula; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Original reference key=Tennessee Kentucky Plant Atlas 2023 (website),citation:8343a67fbb4550dd74f2
proteus-e44518cde406b214fe509a25,,floral_symmetry,actinomorphic,http://plantillustrations.org/,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=280631; Taxon=Rafflesia keithii; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (5) actinomorphic (general); Original reference key=Plantillustrations 2020 (website),citation:2c21ea68893ed58cc306
proteus-e66221a4e7c47888c3f99cff,,floral_symmetry,actinomorphic,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=277743; Taxon=Dalzellia ceylanica; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric); Original reference key=Wight 1852 (book),citation:0abe9a7116eafda2dc4f
proteus-ed58faca98e6df980e236acf,,floral_symmetry,zygomorphic,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=448595; Taxon=Aloe thraskii; Character=207. Symmetry of perianth (D1); CharacterState=207. Symmetry of perianth (D1): (2) zygomorphic; Notes=Figures show that the perianth is weakly zygomorphic; Original reference key=Patrick et al 2018 (PlBiol),citation:7fcf6a1a5a11fd8d7787
proteus-0e5c7da984295be736c2930a,,flower_primary_color,white,https://www.cabi.org/isc.,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=291515; Taxon=Xanthosoma sagittifolium; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (2) cream; Original reference key=CABI 2020 (website),citation:4fefa4222894cc207066
proteus-13f4517a4491e9d07ccc2f53,,flower_primary_color,white,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=352278; Taxon=Begonia heracleifolia; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (3) white; Notes=https://ia600209.us.archive.org/33/items/floraofguatemala2471stan/floraofguatemala2471stan.pdf; Original reference key=Standley & Williams 1961 (book),citation:b3c8f5f21c52dc64c0b7
proteus-1591c2edab1f5e3f7ba80934,,flower_primary_color,white,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=450814; Taxon=Piper arboreum; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (2) cream; Original reference key=De Figueiredo & Sazima 2000 (AnnBot),citation:eab4abaab87bff0a5fe2
proteus-1db393ca7a953e4c61e6940f,,flower_primary_color,green_brown_inconspicuous,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,"PROTEUS NDat=122010; Taxon=Physena madagascariensis; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (1) green; Notes=The perianth is really smaller than the stamens. If the color plays a role in the attraction of pollinators, the main color of the flower comes from stamens.; Original reference key=Ramananjanahary et al 2010 (book)",citation:844d2ec2780c53a788e2
proteus-230d4bf75dbf93949d4cd86d,,flower_primary_color,yellow_orange,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=396045; Taxon=Costus woodsonii; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (A) orange; Original reference key=Aswathi et al 2015 (IntJPlantReprodBiol),citation:34a33ec3bdf120433e89
proteus-24ad8308909ad5209802e72f,,flower_primary_color,yellow_orange,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=450798; Taxon=Piper arboreum; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (0) yellow; Original reference key=De Figueiredo & Sazima 2000 (AnnBot),citation:eab4abaab87bff0a5fe2
proteus-2aed5252fb2b01d3259aa262,,flower_primary_color,red_pink,http://FloraSeries.LandcareResearch.co.nz,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=124360; Taxon=Alseuosmia macrophylla; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (7) red; Original reference key=Flora of New Zealand online 2013 (website),citation:dbbc4a7fc57de3a8576f
proteus-2cbce42df8d5be1b22eac29e,,flower_primary_color,white,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=450333; Taxon=Ainsliaea cordifolia; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (3) white; Original reference key=Freire 2007 (AMBG),citation:011c824e46252461198d
proteus-3a946e42d0d531c838ce6fb3,,flower_primary_color,yellow_orange,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=450263; Taxon=Souroubea guianensis; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (0) yellow; Original reference key=Machado and Lopes 2000 (AnnBot),citation:956eb7c003c27242caab
proteus-46e8fa48a79db15c4f4222ea,,flower_primary_color,white,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,"PROTEUS NDat=448648; Taxon=Dipterocarpus tempehes; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (2) cream; Notes=""cream with a prominent pink stripe down the centre""; Original reference key=Ashton 1982 (book)",citation:e6d70b5db9ac62196f91
proteus-48a7a7989abd3d3f684e32d9,,flower_primary_color,white,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=348667; Taxon=Piper amalago; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (2) cream; Notes=doi:10.1006/anbo.1999.1087; Original reference key=De Figueiredo & Sazima 2000 (AnnBot),citation:eab4abaab87bff0a5fe2
proteus-5f58e7676eee7b354703a95d,,flower_primary_color,yellow_orange,https://books.google.se/books?id=BP0RpfbIk-QC&dq=Aextoxicon%09punctatum++pollination&hl=fr&lr=,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=388207; Taxon=Aextoxicon punctatum; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (0) yellow; Original reference key=Newton 2007 (book),citation:0733e14a56544f903aa5
proteus-6dbc5464275f241f7b7c8142,,flower_primary_color,yellow_orange,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=449970; Taxon=Tetroncium magellanicum; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (0) yellow; Original reference key=Von Mering 2013 (article),citation:2cf5591d144248c56446
proteus-74ae5f6ccbc007a566acbea8,,flower_primary_color,red_pink,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=396043; Taxon=Costus woodsonii; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (7) red; Original reference key=Aswathi et al 2015 (IntJPlantReprodBiol),citation:34a33ec3bdf120433e89
proteus-8f14fdf02e023fe18047f6d6,,flower_primary_color,red_pink,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=379114; Taxon=Rafflesia keithii; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (7) red; Original reference key=Meijer 1997 (book),citation:afa7c159b8c2ff423393
proteus-91e101ab514f91302cb325ad,,flower_primary_color,white,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=279860; Taxon=Sextonia rubra; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (3) white; Original reference key=Cloutier 2007 (Biotropica),citation:e0cc1c23ac109b407652
proteus-9a2f8c7c6f7d42df17eee1d3,,flower_primary_color,green_brown_inconspicuous,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=379113; Taxon=Rafflesia keithii; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (5) brown; Notes=Dark red brown margin with white blots.; Original reference key=Meijer 1997 (book),citation:afa7c159b8c2ff423393
proteus-9a914c3696a21f34560356ed,,flower_primary_color,white,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=396231; Taxon=Quintinia hyehenensis; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (3) white; Original reference key=Pillon & Hequet 2019 (Phytotaxa),citation:8bea9bc4fb312c43c55b
proteus-9b5a5df50555a6da533d99b7,,flower_primary_color,white,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=379115; Taxon=Rafflesia keithii; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (3) white; Original reference key=Meijer 1997 (book),citation:afa7c159b8c2ff423393
proteus-9cdb53ce6a6de0140e878eeb,,flower_primary_color,blue_purple,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=395924; Taxon=Abolboda pulchella; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (6) purple; Original reference key=Oriani & Scatena 2011 (AnnBot),citation:9ec39fe16f82d316b231
proteus-a2f34465e5910820304e3ebc,,flower_primary_color,green_brown_inconspicuous,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,"PROTEUS NDat=451154; Taxon=Misodendrum linearifolium; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (1) green; Notes=""Flowers are very small and dull in color.""; Original reference key=Vidal-Russel & Nickrent 2007 (SystBot)",doi:10.1600/036364407782250643
proteus-a6c23215fa41245c5ef0d500,,flower_primary_color,white,https://www.worldagroforestry.org/sites/treedbs/treedatabases.asp,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=324612; Taxon=Durio zibethinus; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (3) white; Notes=White or cream.; Original reference key=Orwa et al 2009 (database),citation:34eac661ea56fb225bd9
proteus-a75a317b7b96e74e1a272350,,flower_primary_color,white,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=355424; Taxon=Aralidium pinnatifidum; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (2) cream; Notes=cream-white; Original reference key=Plunkett et al 2018 (book),citation:d8c7ddd95b8eb613eb0d
proteus-b60a99a421d7493b7b28be3a,,flower_primary_color,blue_purple,https://doi:10.1007/s00606-004-0193-4,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=350826; Taxon=Melocactus curvispinus; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (6) purple; Notes=doi:10.1007/s00606-004-0193-4 {magenta}; Original reference key=Nassar and Ramirez 2004 (PlantSystEvol),citation:83f06237fbb03fba41fd
proteus-c30ce18a8fa30c1183454e30,,flower_primary_color,white,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=396156; Taxon=Erythroxylum laurifolium; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (3) white; Original reference key=Pailler et al 1998 (PlantSystEvol),citation:c5bad794dfa7f6f0426a
proteus-c3b3d6c340c5702e928217dd,,flower_primary_color,white,https://books.google.se/books?id=BP0RpfbIk-QC&dq=Aextoxicon%09punctatum++pollination&hl=fr&lr=,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=388208; Taxon=Aextoxicon punctatum; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (3) white; Original reference key=Newton 2007 (book),citation:0733e14a56544f903aa5
