accepted_species,family,trait_name,normalized_value,raw_value,evidence_quality,source_provider,source_url,page_title,source_citation,source_excerpt,source_record_id,source_lineage,lineage_method,source_tier,source_type,domain,language,wild_cultivated_cultivar_status,content_sha256,content_sha256_basis,retrieved_at_utc,query
Brown, Yellow",nzpcn:gingidia-decipiens:flower-colours,provider_treatment:nzpcn:gingidia-decipiens,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,9f9bb617afe5515268f7119ad7b482a8bab380884f319bd6bde60709e6cc5b39,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Gingidia flabellata,Apiaceae,flower_primary_color,yellow_orange,"Orange, Yellow",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/gingidia-flabellata/,Gingidia flabellata • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Orange, Yellow",nzpcn:gingidia-flabellata:flower-colours,provider_treatment:nzpcn:gingidia-flabellata,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,0f180fde575e2091edf0ec1ea80c0627d965cb9072045a2a77c94090427ebc15,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Gunnera densiflora,Gunneraceae,flower_primary_color,yellow_orange,Yellow,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/gunnera-densiflora/,Gunnera densiflora • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Yellow",nzpcn:gunnera-densiflora:flower-colours,provider_treatment:nzpcn:gunnera-densiflora,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,acc79e5aa8dfabccfedf867f0a2a7e4ce071bf7b1dd0a3778541660c0e70aad6,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Gunnera dentata,Gunneraceae,flower_primary_color,green_brown_inconspicuous,Green,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/gunnera-dentata/,Gunnera dentata • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Green",nzpcn:gunnera-dentata:flower-colours,provider_treatment:nzpcn:gunnera-dentata,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,0edac2263fb3a59ab981d8d1c9b774c2e98b1b2db70feacb331b4bf421397645,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Hectorella caespitosa,Montiaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/hectorella-caespitosa/,Hectorella caespitosa • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:hectorella-caespitosa:flower-colours,provider_treatment:nzpcn:hectorella-caespitosa,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,74ef8ae8c4fb9072167bac402d4f3fa8b8be9d0f624cd6938f1faa090ef7a24b,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Hydrocotyle dissecta,Araliaceae,flower_primary_color,green_brown_inconspicuous|red_pink,"Brown, Red/Pink",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/hydrocotyle-dissecta/,Hydrocotyle dissecta • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Brown, Red/Pink",nzpcn:hydrocotyle-dissecta:flower-colours,provider_treatment:nzpcn:hydrocotyle-dissecta,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,f5f1c9a3bab927eb00586f9b08d2629b4731d4f114c3a660f79d7917f32327b6,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Imperata cheesemanii,Poaceae,flower_primary_color,blue_purple,Violet/Purple,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/imperata-cheesemanii/,Imperata cheesemanii • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Violet/Purple",nzpcn:imperata-cheesemanii:flower-colours,provider_treatment:nzpcn:imperata-cheesemanii,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,6d16b084310cb2f0b41e6f92e48f224d95d89beea4707e6fdc1c179974f25fbc,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Isachne globosa,Poaceae,flower_primary_color,red_pink,Red/Pink,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/isachne-globosa/,Isachne globosa • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Red/Pink",nzpcn:isachne-globosa:flower-colours,provider_treatment:nzpcn:isachne-globosa,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,e97509a558e174b0c9139e1de306e56d41230283e6eec2a0eb10a92fb905434a,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Kelleria childii,Thymelaeaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/kelleria-childii/,Kelleria childii • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:kelleria-childii:flower-colours,provider_treatment:nzpcn:kelleria-childii,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,290bb8105e802379206c8637810434c1ec5234c8807d0783255a374bcd279307,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Kelleria croizatii,Thymelaeaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/kelleria-croizatii/,Kelleria croizatii • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:kelleria-croizatii:flower-colours,provider_treatment:nzpcn:kelleria-croizatii,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,4967a6efd0b8df3ec9d8a33add15af0470c1ced9f9cbeca03c83993547dcd6a9,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Kelleria laxa,Thymelaeaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/kelleria-laxa/,Kelleria laxa • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:kelleria-laxa:flower-colours,provider_treatment:nzpcn:kelleria-laxa,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,c6d24a5dab4ce4efd344e39285cd863ef1cd564dbd1346a773784e88e386326a,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Kelleria multiflora,Thymelaeaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/kelleria-multiflora/,Kelleria multiflora • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:kelleria-multiflora:flower-colours,provider_treatment:nzpcn:kelleria-multiflora,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,79768bdec106c671bf5f04040245c1e4fae8677e992a802ceb010bc4215f1c44,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Kelleria paludosa,Thymelaeaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/kelleria-paludosa/,Kelleria paludosa • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:kelleria-paludosa:flower-colours,provider_treatment:nzpcn:kelleria-paludosa,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,5ec2c021e3e3c23cae89c713b5a7f9602642f3369d781b1d2aaa419831897d8f,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Korthalsella clavata,Viscaceae,flower_primary_color,green_brown_inconspicuous,Green,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/korthalsella-clavata/,Korthalsella clavata • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Green",nzpcn:korthalsella-clavata:flower-colours,provider_treatment:nzpcn:korthalsella-clavata,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,6b13f9b9b9514a571bf3d09ead3a2b679436a2f1416c29a05349d7ed4630d358,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Kunzea triregensis,Myrtaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/kunzea-triregensis/,Kunzea triregensis • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:kunzea-triregensis:flower-colours,provider_treatment:nzpcn:kunzea-triregensis,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,9002b1668f51ad969a3c9c1119f15a9c7e7df6e05e305b53eeccf02b4feea70d,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Lagenophora petiolata,Asteraceae,flower_primary_color,white|yellow_orange,"White, Yellow",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/lagenophora-petiolata/,Lagenophora petiolata • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White, Yellow",nzpcn:lagenophora-petiolata:flower-colours,provider_treatment:nzpcn:lagenophora-petiolata,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,245f50f077f231127cd0625829094268cc8c8acc5f08f8c3b6cd90cae7c0d6df,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Leionema nudum,Rutaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/leionema-nudum/,Leionema nudum • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:leionema-nudum:flower-colours,provider_treatment:nzpcn:leionema-nudum,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,f3e95fc90f4c7a3cc7663e4c64a87e4e444eb81f84e755dadf7e822e7765fb9d,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Lemna aequinoctialis,Araceae,flower_primary_color,green_brown_inconspicuous,Green,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/lemna-aequinoctialis/,Lemna aequinoctialis • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Green",nzpcn:lemna-aequinoctialis:flower-colours,provider_treatment:nzpcn:lemna-aequinoctialis,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,24979ada8ce92ce7c593d17cdcfee9a9feb08562bea0ee857db9fb0adf2ba664,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Lemna disperma,Araceae,flower_primary_color,green_brown_inconspicuous|yellow_orange,"Green, Yellow",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/lemna-disperma/,Lemna disperma • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Green, Yellow",nzpcn:lemna-disperma:flower-colours,provider_treatment:nzpcn:lemna-disperma,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,13b1abddd1d54c73f5b0df70647b7889e32a69bbe539740543670b7917f032bb,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Lepidosperma australe,Cyperaceae,flower_primary_color,red_pink,Red/Pink,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/lepidosperma-australe/,Lepidosperma australe • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Red/Pink",nzpcn:lepidosperma-australe:flower-colours,provider_treatment:nzpcn:lepidosperma-australe,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,c2cb4347caffba98f0e451b4d1cf1498908a53631689e05f89becbf0821b4994,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Leptinella tenella,Asteraceae,flower_primary_color,green_brown_inconspicuous|yellow_orange,"Green, Yellow",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/leptinella-tenella/,Leptinella tenella • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Green, Yellow",nzpcn:leptinella-tenella:flower-colours,provider_treatment:nzpcn:leptinella-tenella,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,79ff215b19e2693fa094088402ee9cea74e00b10c55266539cade5a8e641fa1f,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Leucopogon fasciculatus,Ericaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/leucopogon-fasciculatus/,Leucopogon fasciculatus • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:leucopogon-fasciculatus:flower-colours,provider_treatment:nzpcn:leucopogon-fasciculatus,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,620799e5542c2ee3f10ce2ab344ea2adf51471f3b864fb10e1ca37e00fb2a198,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Lobelia arenaria,Campanulaceae,flower_primary_color,blue_purple|white,"Violet/Purple, White",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/lobelia-arenaria/,Lobelia arenaria • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Violet/Purple, White",nzpcn:lobelia-arenaria:flower-colours,provider_treatment:nzpcn:lobelia-arenaria,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,51c26895ddcdf0f473eae3768f67bddb36b0cf3d2759c6558e7e577abe2f478c,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Lobelia perpusilla,Campanulaceae,flower_primary_color,white,"Cream, White",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/lobelia-perpusilla/,Lobelia perpusilla • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Cream, White",nzpcn:lobelia-perpusilla:flower-colours,provider_treatment:nzpcn:lobelia-perpusilla,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,3f35e27fabb9c6750cf25aa8aa05ad783ab606413a53ff3f28026b623e16f5d7,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Luzula celata,Juncaceae,flower_primary_color,green_brown_inconspicuous|white,"Brown, White",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/luzula-celata/,Luzula celata • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Brown, White",nzpcn:luzula-celata:flower-colours,provider_treatment:nzpcn:luzula-celata,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,c355223680b791c513825946278c7bd73e1a2ad18c8025ef167e14d1f78a6a82,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Luzula colensoi,Juncaceae,flower_primary_color,green_brown_inconspicuous|white,"Brown, White",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/luzula-colensoi/,Luzula colensoi • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Brown, White",nzpcn:luzula-colensoi:flower-colours,provider_treatment:nzpcn:luzula-colensoi,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,6e26a99e0546d4b2b3dffcff38957ff3ad529d74df3496a57f95d750b1366284,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Luzula crenulata,Juncaceae,flower_primary_color,green_brown_inconspicuous|white,"Brown, White",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/luzula-crenulata/,Luzula crenulata • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Brown, White",nzpcn:luzula-crenulata:flower-colours,provider_treatment:nzpcn:luzula-crenulata,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,5b07340b9cdafe71a216476a3bf601d138bd50607d086de629180a9273c9a351,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Luzula leptophylla,Juncaceae,flower_primary_color,green_brown_inconspicuous|other_described,"Black, Brown",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/luzula-leptophylla/,Luzula leptophylla • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Black, Brown",nzpcn:luzula-leptophylla:flower-colours,provider_treatment:nzpcn:luzula-leptophylla,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,458e38f41f337c1cdf8dc960f380d0fa82b3e8af0f53a3dab406420673856a34,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Luzula pumila,Juncaceae,flower_primary_color,green_brown_inconspicuous,Brown,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/luzula-pumila/,Luzula pumila • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Brown",nzpcn:luzula-pumila:flower-colours,provider_treatment:nzpcn:luzula-pumila,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,4bbb4d67a83bce4bc9b63653c4cc03b558fef913434b4ff05104ac2cf15ccbec,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Luzula ulophylla,Juncaceae,flower_primary_color,green_brown_inconspicuous|white,"Brown, White",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/luzula-ulophylla/,Luzula ulophylla • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Brown, White",nzpcn:luzula-ulophylla:flower-colours,provider_treatment:nzpcn:luzula-ulophylla,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,1e430d75cf45ace62f0700a6007c4ff1e33eca94083cf4016a6b433f70709904,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Luzuriaga parviflora,Alstroemeriaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/luzuriaga-parviflora/,Luzuriaga parviflora • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:luzuriaga-parviflora:flower-colours,provider_treatment:nzpcn:luzuriaga-parviflora,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,049a3ddb6626122ddff0fbf8107a9137308081b1e9493d76609bf081db99b189,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Macrolearia angustifolia,Asteraceae,flower_primary_color,blue_purple|white,"Violet/Purple, White",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/macrolearia-angustifolia/,Macrolearia angustifolia • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Violet/Purple, White",nzpcn:macrolearia-angustifolia:flower-colours,provider_treatment:nzpcn:macrolearia-angustifolia,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,1e5e5e29cb7dbd3bc07813311766b2c8bde93d63a05d6d5e7d2f5fb73733d347,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Macrolearia lyallii,Asteraceae,flower_primary_color,yellow_orange,Yellow,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/macrolearia-lyallii/,Macrolearia lyallii • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Yellow",nzpcn:macrolearia-lyallii:flower-colours,provider_treatment:nzpcn:macrolearia-lyallii,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,4ee2bd6f7b406450871f1f5ecef8f5372aeaa8437fff08461b968007d576ba04,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Macrolearia oporina,Asteraceae,flower_primary_color,white|yellow_orange,"White, Yellow",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/macrolearia-oporina/,Macrolearia oporina • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White, Yellow",nzpcn:macrolearia-oporina:flower-colours,provider_treatment:nzpcn:macrolearia-oporina,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,5052584c48269d46bc7121fdc04a4ae92c7ab3df55918b65926b7f7c61e4f9cf,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Microlaena polynoda,Poaceae,flower_primary_color,yellow_orange,Yellow,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/microlaena-polynoda/,Microlaena polynoda • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Yellow",nzpcn:microlaena-polynoda:flower-colours,provider_treatment:nzpcn:microlaena-polynoda,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,bf62703b9e6664184eda23008061ab4862056ec8b32446e8a7870f5886acc05d,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Microseris scapigera,Asteraceae,flower_primary_color,yellow_orange,Yellow,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/microseris-scapigera/,Microseris scapigera • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Yellow",nzpcn:microseris-scapigera:flower-colours,provider_treatment:nzpcn:microseris-scapigera,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,5b320131f3868ecf1b24e380dfcddc4d78d86e3bf1673a05a0d3b83e1640858f,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Montia campylostigma,Montiaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/montia-campylostigma/,Montia campylostigma • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:montia-campylostigma:flower-colours,provider_treatment:nzpcn:montia-campylostigma,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,48baac8d3dd765aa2887760d0391b4e7ff01f8a51e0d141d9a0be3b77e39fc46,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Montia drucei,Montiaceae,flower_primary_color,green_brown_inconspicuous|white,"Green, White",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/montia-drucei/,Montia drucei • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Green, White",nzpcn:montia-drucei:flower-colours,provider_treatment:nzpcn:montia-drucei,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,b57fe30cb7b3ad707555f02344cd55208fa8357550f76baa2613fb68735f3a38,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Montia racemosa,Montiaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/montia-racemosa/,Montia racemosa • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
