candidate_id,accepted_species,trait_name,normalized_value,source_url,page_title,exact_supporting_quote,content_fingerprint,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,source_lineage,source_provider,source_citation,source_excerpt,audit_hash
iospe-colour:a74d8c36efa1280b100260a0,Liparis sympodialis,flower_primary_color,green_brown_inconspicuous,https://www.orchidspecies.com/lipsympodialis.htm,IOSPE PHOTOS,Schlechter states that the flowers are pale brown.,3dc63b124059712cf825e758b96ccca3bd864aecf731bf8fcd8e2ce75c0c4dcf,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/lipsympodialis.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Liparis sympodialis",Schlechter states that the flowers are pale brown.,62678f3eecf140a2c1c48b226d054eadf3691e9dd452df138687c4bea43b77c8
iospe-colour:3f90b0da1ef9245669405993,Dendrobium cyclolobum,flower_primary_color,white|yellow_orange,https://www.orchidspecies.com/dencyclolobum.htm,IOSPE PHOTOS,"Schlechter states that the flowers are creamy yellow, the column foot is violet with an orange red spot.",5117e7e1da2afcc05ded78d482f7dc5920f3ecbf71b6581a9da1faf4b417d129,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/dencyclolobum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Dendrobium cyclolobum","Schlechter states that the flowers are creamy yellow, the column foot is violet with an orange red spot.",62992e503eeae1da4b0591dfa73a96d70f8c18c88ddb3f02b400780d51bd576f
iospe-colour:8f639d9e3494e7b6696adda9,Epidendrum purpureocaule,flower_primary_color,green_brown_inconspicuous|white|yellow_orange,https://www.orchidspecies.com/epiancipitinocturnum.htm,IOSPE PHOTOS,"which is characterized by the sympodial, caespitose plants, cane-like stems, short, racemose or pluri-racemose inflorescence without a spathe, and large star-shaped, successive flowers with similar sepals and petals. The new species is recognized by the dark green plants, to 4.4 to 8.4"" sometimes larger [11 to 21 cm] tall, the stems and underside of the leaves tinged purple, the upper side of leaves dark green, stems laterally compressed, ancipitose, leaves 1.84 to 5.6"" x 1 to 1.92"" [4.6 to 14.0 x 2.5 to 4.8 cm], ascendent, coriaceous, elliptic, apex bilobed, the ovary 3.6 to 4.45"" [90 to 115 mm], flowers large for the group, sepals pale brown to pale yellow green, petals pale green, lip white, column creamy white, green towards the base, calli white to pale yellow, sepals 2.68"" to 3.36"" x .16 to .36"" [67 to 84 x 4 to 9 mm], margin revolute so as to become tubular, and the lip 2 to 2.12"" x .68 to .76"" [50 to 53 x 17 to 19 mm]; lateral lobes .84 to 1.12"" x .24 to .32"" [21 to 28 x 6 to 8 mm].",994e6ed4fed3e271f3de9210fb259288964078a0eee65be7ea0871af5f12da7f,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/epiancipitinocturnum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Epidendrum purpureocaule","which is characterized by the sympodial, caespitose plants, cane-like stems, short, racemose or pluri-racemose inflorescence without a spathe, and large star-shaped, successive flowers with similar sepals and petals. The new species is recognized by the dark green plants, to 4.4 to 8.4"" sometimes larger [11 to 21 cm] tall, the stems and underside of the leaves tinged purple, the upper side of leaves dark green, stems laterally compressed, ancipitose, leaves 1.84 to 5.6"" x 1 to 1.92"" [4.6 to 14.0 x 2.5 to 4.8 cm], ascendent, coriaceous, elliptic, apex bilobed, the ovary 3.6 to 4.45"" [90 to 115 mm], flowers large for the group, sepals pale brown to pale yellow green, petals pale green, lip white, column creamy white, green towards the base, calli white to pale yellow, sepals 2.68"" to 3.36"" x .16 to .36"" [67 to 84 x 4 to 9 mm], margin revolute so as to become tubular, and the lip 2 to 2.12"" x .68 to .76"" [50 to 53 x 17 to 19 mm]; lateral lobes .84 to 1.12"" x .24 to .32"" [21 to 28 x 6 to 8 mm].",62ad77b32fd9fa8273dbc26fafb4db5fd26d810d64d07c11ac392a5c7755249e
iospe-colour:78478ea4c4e0facff7bac39b,Phreatia quadrata,flower_primary_color,white|yellow_orange,https://www.orchidspecies.com/phreatquadrata.htm,IOSPE PHOTOS,Schlechter states that the flowers are yellowish white.,e6d1af9b428602713932720a60e8a287143edf18edbf1d41e803051ed588b708,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/phreatquadrata.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Phreatia quadrata",Schlechter states that the flowers are yellowish white.,635af2189de09e9517a68313c4b4dd429adef3674d647dc12b658e950dccb8ae
iospe-colour:f518947a80dcbef68a2328f7,Bulbophyllum mischobulbon,flower_primary_color,yellow_orange,https://www.orchidspecies.com/bulbmischobulbon.htm,IOSPE PHOTOS,The flowers are pale yellow.,4d37e61cf02eec8b774363344991ebd1ff394838299e22702a533dc2cb147812,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulbmischobulbon.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum mischobulbon",The flowers are pale yellow.,63dff0e7968d89da6da7ea56ea87bc61f70a8e707e511061aa3234c01aadb2cc
iospe-colour:e33235dcc03c2a617433f433,Phreatia elongata,flower_primary_color,white,https://www.orchidspecies.com/phreatelongata.htm,IOSPE PHOTOS,Schlechter states that the flowers are white.,a2c525942158e003d07b94d6baf880c25ef05e87803560c77d9e592167c0f2f0,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/phreatelongata.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Phreatia elongata",Schlechter states that the flowers are white.,6497103414ae607886ca8e044494618d3fb0f28c57460a14f26a60d9c7b83c2e
iospe-colour:e4e0a21432498b0b6f4c30d5,Habenaria parviflora,flower_primary_color,green_brown_inconspicuous,https://www.orchidspecies.com/habparviflora.htm,IOSPE PHOTOS,"Found in Guinea?, Guyana, Surinam?, Venezuela, Colombia, Brazil, Uruguay, Paraguay and Argentina in dry or humid savannahs at elevations of sealevel to 2000 meters as a medium sized, hot to cool growing terrestrial orchid with an underground tuber giving rise to an erect, slender stem enveloped almost completely by leaf bearing sheaths carrying narrowly linear-lanceolate, acute, dorsally carinate, plicate, 3 to 5 nerved, basally clasping leaves that blooms in the winter on an erect, terminal, racemose, 7.6"" [19 cm] long, rachis strongly grooved, glabrous laxly to subdensely many flowered inflorescence with ovate-lanceolate, acuminate, glabrous, longer than the flower floral bracts and carrying green, very fleshy very small, flowers for the genus.",f292c906fd459970d0bd005b535e99ff441a04818feeeb73e5eb5a8c8a86d3c5,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/habparviflora.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Habenaria parviflora","Found in Guinea?, Guyana, Surinam?, Venezuela, Colombia, Brazil, Uruguay, Paraguay and Argentina in dry or humid savannahs at elevations of sealevel to 2000 meters as a medium sized, hot to cool growing terrestrial orchid with an underground tuber giving rise to an erect, slender stem enveloped almost completely by leaf bearing sheaths carrying narrowly linear-lanceolate, acute, dorsally carinate, plicate, 3 to 5 nerved, basally clasping leaves that blooms in the winter on an erect, terminal, racemose, 7.6"" [19 cm] long, rachis strongly grooved, glabrous laxly to subdensely many flowered inflorescence with ovate-lanceolate, acuminate, glabrous, longer than the flower floral bracts and carrying green, very fleshy very small, flowers for the genus.",64b7ef4960f2aff3cc86eb1adcfcb330519735760793907c9fdf9ccae53f4cdc
iospe-colour:f97e6cba4efc48b6939faf5d,Phreatia iridifolia,flower_primary_color,white,https://www.orchidspecies.com/phreatirtidifolia.htm,IOSPE PHOTOS,Schlechter states that the flowers are white and the orchid has equitant leaves therefore distinguishing itself from others.,0cf4deab700e4885dc289cafc9e1f6ca72f4d29b8609e877e2e1dc7b88cea01c,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/phreatirtidifolia.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Phreatia iridifolia",Schlechter states that the flowers are white and the orchid has equitant leaves therefore distinguishing itself from others.,65231272ca9eb7ddd75a2dfaa516d49414afbdc93e01db940c2582ba5a255793
iospe-colour:95b3a0a513c820806faa6416,Liparis altigena,flower_primary_color,green_brown_inconspicuous,https://www.orchidspecies.com/lipaltigena.htm,IOSPE PHOTOS,Schlechter states that the flowers are simply colored green.,60e39d0dfc71d7c01f2112486eae5fcc2be208381aac0d05dda8c864e9b6eb55,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/lipaltigena.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Liparis altigena",Schlechter states that the flowers are simply colored green.,6539412395489afea7fd75dd4390126ac43705fdfa92e934abb3249592688564
iospe-colour:3806491b58c6db40416ff35c,Bulbophyllum amblyanthum,flower_primary_color,blue_purple,https://www.orchidspecies.com/bulbamblyanthum.htm,IOSPE PHOTOS,"Found in New Guinea on trees in lower montane forests at elevations around 1000 meters as a mini-miniature sized, warm to cool growing epiphyte with a short rhizome giving rise to ovoid pseudobulbs carrying a single, apical, oblong-ligulate, obtuse, very narrow below into base leaf that blooms in the late winter and early spring on an erect, very short, single flowered inflorescence with apiculate, only slightly longer than the ovary floral bracts. and carrying dark purple colored flowers with sepals paler in the center.",b199e19044c2f23199a73d2e0c93d8c0e9a408adbb8d2354f38767d589fe3ea1,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulbamblyanthum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum amblyanthum","Found in New Guinea on trees in lower montane forests at elevations around 1000 meters as a mini-miniature sized, warm to cool growing epiphyte with a short rhizome giving rise to ovoid pseudobulbs carrying a single, apical, oblong-ligulate, obtuse, very narrow below into base leaf that blooms in the late winter and early spring on an erect, very short, single flowered inflorescence with apiculate, only slightly longer than the ovary floral bracts. and carrying dark purple colored flowers with sepals paler in the center.",65a96cbc2a0b7d486b52ea0bfbc1e55758f9f4188797291d8c1dacd76aeb6e86
iospe-colour:5868e73a08e3d9b5a00efcd5,Phreatia minima,flower_primary_color,green_brown_inconspicuous|white,https://www.orchidspecies.com/phreatminima.htm,IOSPE PHOTOS,"Schlechter states that the flowers are greenish white and when Schlechter wrote this he stated that it was the smallest orchid of the genus Phreatia. He also states that the orchid is characterized by the very short, capitate inflorescence and by the lip.",8b66cf55533b06caac3621e2c3c7eb9bc69849a0bbc93d82448ff18a57046fb1,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/phreatminima.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Phreatia minima","Schlechter states that the flowers are greenish white and when Schlechter wrote this he stated that it was the smallest orchid of the genus Phreatia. He also states that the orchid is characterized by the very short, capitate inflorescence and by the lip.",6714591e55317eb9df28283a73f876e0d59235929ba9528151d0bf6d6aea92c0
iospe-colour:fb38bb10229f7c5d2baf40be,Habenaria drepanodes,flower_primary_color,green_brown_inconspicuous,https://www.orchidspecies.com/habdrepanodes.htm,IOSPE PHOTOS,"Found in the Solomon Islands in primary forest at elevations around 275 to 900 meters as a medium sized, hot to warm growing terrestrial with a rosette of 3, basal, elliptic, acute petiolate base leaves that blooms in the winter on an erect, terminal, to 20"" [50 cm] long, loosely several to many flowered inflorescence with broadly lanceolate, ciliate along margins, usually just shorter than the ovary floral bracts and carrying pale green flowers.",e0f5ee3ff5b77c9d57373e49bd8e715075b706f68cce17699177ccf16518e480,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/habdrepanodes.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Habenaria drepanodes","Found in the Solomon Islands in primary forest at elevations around 275 to 900 meters as a medium sized, hot to warm growing terrestrial with a rosette of 3, basal, elliptic, acute petiolate base leaves that blooms in the winter on an erect, terminal, to 20"" [50 cm] long, loosely several to many flowered inflorescence with broadly lanceolate, ciliate along margins, usually just shorter than the ovary floral bracts and carrying pale green flowers.",67aea88045c4598033d033d80cf297f4317ce1534890d31b39e5fd968b7356e7
iospe-colour:293cbbd97b9a91d37f24d264,Habenaria rechingeri,flower_primary_color,green_brown_inconspicuous|yellow_orange,https://www.orchidspecies.com/habrechingera.htm,IOSPE PHOTOS,"Found in western New Guinea in hill forests or forests dominated with Sapotaceae at elevations around 10 to 400 meters as a medium sized, hot growing terrestrial with 4–, erect-patent, up to 20.0 cm long, 5.0 cm wide, elliptic-oblanceolate, narrowed at the base, apex acute to shortly acuminate, green above, light green below leaves that blooms in the summer and fall on an erect, elongate, 12"" [30 cm] long overall, peduncle-scales distant, acuminate, rachis 6 to 8"" [15 to 20 cm] long, laxly several to many flowered inflorescence with ovate-lanceolate, acuminate, almost as long as the ovary floral bracts and carrying light yellow or greenish-yellow flowers.",df6503c833c589238f27c90d137cedc81865f221a0027e56fb173dad834c35c6,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/habrechingera.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Habenaria rechingeri","Found in western New Guinea in hill forests or forests dominated with Sapotaceae at elevations around 10 to 400 meters as a medium sized, hot growing terrestrial with 4–, erect-patent, up to 20.0 cm long, 5.0 cm wide, elliptic-oblanceolate, narrowed at the base, apex acute to shortly acuminate, green above, light green below leaves that blooms in the summer and fall on an erect, elongate, 12"" [30 cm] long overall, peduncle-scales distant, acuminate, rachis 6 to 8"" [15 to 20 cm] long, laxly several to many flowered inflorescence with ovate-lanceolate, acuminate, almost as long as the ovary floral bracts and carrying light yellow or greenish-yellow flowers.",67cff01615515a5eddd5d085ad03e27a819ef81fe086aba5ca997a7e609526f7
iospe-colour:6dd7577cb204617438bf5cc0,Liparis phalacrocorax,flower_primary_color,green_brown_inconspicuous|yellow_orange,https://www.orchidspecies.com/lipphalacrocorax.htm,IOSPE PHOTOS,"Found in New Caledonia on moss or humus covered rocks in scrubland and forests at high elevations as a small sized, cool to cold growing lithophyte with pseudobulbs carrying 2 to 3 spathulate leaves that blooms in the winter on a terminal, 5 to 15 flowered inflorescnece carrying yellow to yellow green flowers.",1ec664a791fa52d546465b0f6c0cd18899e093b65de3c06c5c50a8024fb22871,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/lipphalacrocorax.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Liparis phalacrocorax","Found in New Caledonia on moss or humus covered rocks in scrubland and forests at high elevations as a small sized, cool to cold growing lithophyte with pseudobulbs carrying 2 to 3 spathulate leaves that blooms in the winter on a terminal, 5 to 15 flowered inflorescnece carrying yellow to yellow green flowers.",681245b8159eebda527fa331abc2ec7126bdfe0bf681ec8bfd9a3e5718bd44cf
iospe-colour:9c5fdfced9d22619def9ede3,Ceratostylis dischorensis,flower_primary_color,white,https://www.orchidspecies.com/ceratdischorense.htm,IOSPE PHOTOS,Schlechter states that the flowers are snow white.,17b2d53291fa16f35d05b956972c99172b7d054ab6340626509d9cc21e016c75,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/ceratdischorense.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Ceratostylis dischorensis",Schlechter states that the flowers are snow white.,69714bd0b9320f713ea4312c688b8bf788116e7898d80b64cb2ec735a81f38a8
iospe-colour:7a6e79e74635e4c39a655a79,Habenaria retroflexa,flower_primary_color,green_brown_inconspicuous,https://www.orchidspecies.com/habretroflexa.htm,IOSPE PHOTOS,"Found in the Solomon Islands and New Guinea in rainforests in deep leaf litter at elevations of 150 to 350 meters as a large sized, hot growing terrestrial with an erect stem carrying in the basal half, ovate, acute, narrowing towards the base leaves that blooms on a terminal, erect, to 22"" [to 55 cm] long, many flowered inflorescence with ovate-lanceolate, acute, shorter than the ovary bracts and carrying green flowers.",81488a5af8bd1c188cdb0133306cc0be9916b83742a3a63131ef6c2d9a9d4644,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/habretroflexa.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Habenaria retroflexa","Found in the Solomon Islands and New Guinea in rainforests in deep leaf litter at elevations of 150 to 350 meters as a large sized, hot growing terrestrial with an erect stem carrying in the basal half, ovate, acute, narrowing towards the base leaves that blooms on a terminal, erect, to 22"" [to 55 cm] long, many flowered inflorescence with ovate-lanceolate, acute, shorter than the ovary bracts and carrying green flowers.",6990ebc1106ce28cb4601ceeb0f47e8eebd35e815de2925c48b19329962a1899
iospe-colour:6acba2d23334f648f21c641c,Bulbophyllum rhopalophorum,flower_primary_color,red_pink|yellow_orange,https://www.orchidspecies.com/bulbrhopalophorum.htm,IOSPE PHOTOS,Schlechter states that the flowers are red with yellowish tips to the sepals.,624106ff0db4b80fe3f31a1067a18b242b2c6a9d157a5fd474092f3ad92d88a6,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulbrhopalophorum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum rhopalophorum",Schlechter states that the flowers are red with yellowish tips to the sepals.,6996b7b7c59fe0916af83f9097bfe71abac494e083bac14c7ad17a6409f869df
