accepted_correct,accepted_species,audit_hash,audit_reason,audit_row,candidate_id,content_fingerprint,cultivar_status,development_row,exact_supporting_quote,normalized_value,page_title,reviewed_at_utc,reviewer,source_citation,source_excerpt,source_lineage,source_provider,source_url,trait_name
True,Lepanthes crucipetala,52ea5c76460d12442f4c147e6bd3fd16d4a2936ae101c857f02a38e0112d46d4,accepted_exact_identity_quote_and_complete_value,153,iospe-colour:4a250c785e274851469b2aaa,d9f98c707f9b04c36f02e0b1c00648dfd3c21a52b1cb11e4b242d07cf4470d21,wild_or_unspecified_species_treatment,,"Found in the Dominican Republic as a mini-miniature sized, cool growing caespitose epiphyte with a slender, erect, ramicaul enveloped by up to 6, horn-shaped, marginate, acute lepanthiform sheaths with minutely echinate ostia and carrying a single, apical, coriaceous, broadly ovate to suborbicular, , acuminate, tridenticulate, marginate, margins minutely denticulate and sparsely ciliate, acute to acuminate, tridenticulate, abruptly narrowing below into a petiolate base leaf that blooms on a fascile of up to 6, capillary, distichous, to .6"" [1.5 cm] long, successively single, to 24 flowered inflorescence carrying minute flowers with straw colored sepals, often red around the vessels, petals and lip yellow, basally red.",red_pink|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Lepanthes crucipetala","Found in the Dominican Republic as a mini-miniature sized, cool growing caespitose epiphyte with a slender, erect, ramicaul enveloped by up to 6, horn-shaped, marginate, acute lepanthiform sheaths with minutely echinate ostia and carrying a single, apical, coriaceous, broadly ovate to suborbicular, , acuminate, tridenticulate, marginate, margins minutely denticulate and sparsely ciliate, acute to acuminate, tridenticulate, abruptly narrowing below into a petiolate base leaf that blooms on a fascile of up to 6, capillary, distichous, to .6"" [1.5 cm] long, successively single, to 24 flowered inflorescence carrying minute flowers with straw colored sepals, often red around the vessels, petals and lip yellow, basally red.",url:https://www.orchidspecies.com/lepcrucipetala.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/lepcrucipetala.htm,flower_primary_color
True,Bulbophyllum rhodophyllum,532ea17fe153f9a8924426d953a8d98d6ab798e2b81214e5fd2ca91bb7621474,accepted_exact_identity_quote_and_complete_value,154,iospe-colour:6bf5f2d60415ed1dbaf36fbe,8fc18c2d6adf7a8888f72819a4af519a810e730638f616573e3e9b8b44594dd5,wild_or_unspecified_species_treatment,,"Found in Sulawesi in mossy montane forest at elevations of 1200 to 1400 meters as a small sized, cold growing epiphyte with a creeping rhizome giving rise to prostrate towards the base, .28 to .6"" [.7 to 1.5 cm] between each, ovoid, purplish pseudobulbs carrying a single, apical, elliptic to ovate, acute, petiolate base leaf that blooms at most any time of the year on a patent, peduncle .1"" [.25 cm] long, provided with 2 bracts, .68"" [1.7 cm] long overall, single flowered inflorescence with a tubular, shorter than the ovary floral bract carrying flowers with the sepals pale ochrish with purplish red veins, the petals whitish with hyaline papillae along the margins and the lip purplish red near base, orange red towards the tip.",blue_purple|red_pink|white|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum rhodophyllum","Found in Sulawesi in mossy montane forest at elevations of 1200 to 1400 meters as a small sized, cold growing epiphyte with a creeping rhizome giving rise to prostrate towards the base, .28 to .6"" [.7 to 1.5 cm] between each, ovoid, purplish pseudobulbs carrying a single, apical, elliptic to ovate, acute, petiolate base leaf that blooms at most any time of the year on a patent, peduncle .1"" [.25 cm] long, provided with 2 bracts, .68"" [1.7 cm] long overall, single flowered inflorescence with a tubular, shorter than the ovary floral bract carrying flowers with the sepals pale ochrish with purplish red veins, the petals whitish with hyaline papillae along the margins and the lip purplish red near base, orange red towards the tip.",url:https://www.orchidspecies.com/bulbrhodophyllum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulbrhodophyllum.htm,flower_primary_color
True,Bulbophyllum papuliglossum,53a641a442148b0bc43fba336cc971799d92b0d5076cc478c6ce8debaef783dd,accepted_exact_identity_quote_and_complete_value,155,iospe-colour:de4f8769b49fd76c98f799cd,649714956be46377fb9d5b21f6b5baa343dc30c82e547d58105789dea6890b5b,wild_or_unspecified_species_treatment,,Schlechter states that the flowers are white with a violet-red lip.,blue_purple|red_pink|white,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum papuliglossum",Schlechter states that the flowers are white with a violet-red lip.,url:https://www.orchidspecies.com/bulbpapuliglossum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulbpapuliglossum.htm,flower_primary_color
True,Peristylus minimiflorus,541a0b1f518db46d7ac7dd5e307c83945fa216ecdadd1df9bc99035dcef1e36a,accepted_exact_identity_quote_and_complete_value,156,iospe-colour:4c18c288280135b20a2fde67,952080733468ef31af57d54cc41a544dd6715eda747bd26276fb6b00e902fe98,wild_or_unspecified_species_treatment,,"Found in New Caledonia, Wallis and Futuna and Cook Islands in rainforests at elevations near sea level as a medium sized, hot growing terrestrial with 4 to 9 leaves that blooms in the fall on a terminal, 2 to 8"" [5 to 20 cm] long, several flowered inflorescence carrying green flowers.",green_brown_inconspicuous,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Peristylus minimiflorus","Found in New Caledonia, Wallis and Futuna and Cook Islands in rainforests at elevations near sea level as a medium sized, hot growing terrestrial with 4 to 9 leaves that blooms in the fall on a terminal, 2 to 8"" [5 to 20 cm] long, several flowered inflorescence carrying green flowers.",url:https://www.orchidspecies.com/periminifolius.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/periminifolius.htm,flower_primary_color
True,Dendrobium reflexitepalum,543432b2cd7417587094bdb6261b034832cd501e2b6aeddb8a0ebe8b86ea1f33,accepted_exact_identity_quote_and_complete_value,157,iospe-colour:f895f433d0cb638660158821,514729af2d8efaeb9d09ac89cf6a26b5a192631cdaed82c91321df23c7e94292,wild_or_unspecified_species_treatment,,Often the flower does not have all the petals and sepals reflexed as in the photo but the long white bilobed lip distinguishes it.,white,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Dendrobium reflexitepalum",Often the flower does not have all the petals and sepals reflexed as in the photo but the long white bilobed lip distinguishes it.,url:https://www.orchidspecies.com/denreflexipetalum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/denreflexipetalum.htm,flower_primary_color
True,Platanthera elliptica,54a21e2fab8b708e215f1d09457c504ec0320e28ab09200f6df433796f8c0d10,accepted_exact_identity_quote_and_complete_value,158,iospe-colour:079c1ff76ffeb560b8812ae7,6086e0f5bf6e2a6e71966e8f1ad91e8904789df04950da728fc19e383f1d0712,wild_or_unspecified_species_treatment,,"Found in New Guinea in more or less swampy, sometimes fire-induced, heath-like vegetation at elevations around 2400 to 2650 meters as a small to medium sized cold growing terrestrial with an erect stem without true leaves, a few ovate-elliptic leaves arise from the rootstock after the stem has flowered, that blooms in the summer on an erect, provided with 5 to 0 shewathing peduncle scales, evenly spaced and clasping the stem, with somewhat spreading, acuminate to acute free apices, rachis to 4"" [10 cm] long, narrowly cylindrical, densely amny flowered inflorescence with lanceolate, as long as the ovary floral bracts and carrying small, glabrous, greenish flowers.",green_brown_inconspicuous,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Platanthera elliptica","Found in New Guinea in more or less swampy, sometimes fire-induced, heath-like vegetation at elevations around 2400 to 2650 meters as a small to medium sized cold growing terrestrial with an erect stem without true leaves, a few ovate-elliptic leaves arise from the rootstock after the stem has flowered, that blooms in the summer on an erect, provided with 5 to 0 shewathing peduncle scales, evenly spaced and clasping the stem, with somewhat spreading, acuminate to acute free apices, rachis to 4"" [10 cm] long, narrowly cylindrical, densely amny flowered inflorescence with lanceolate, as long as the ovary floral bracts and carrying small, glabrous, greenish flowers.",url:https://www.orchidspecies.com/platelliptica.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/platelliptica.htm,flower_primary_color
True,Epidendrum tipuloideum,54da6e135b152ec194b5ee1b928ed59cc725ae1f63f696e894ce04dd89d5d1f0,accepted_exact_identity_quote_and_complete_value,159,iospe-colour:f8d6ef9b84b6b8c77b55842c,2f36803e6b439e4f48335ca07d0dbed0b8fcebca9f9b4fb8fe8ef1af0836ed03,wild_or_unspecified_species_treatment,,"which is restricted to the Cordillera de la Costa in Venezuela but can be distinguished by the heart-shaped, entire, ecallose lip with 5 to 7, basal, low keels; the flowers appear to be always light green or yellowish, without reddish or brown lines.",green_brown_inconspicuous|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Epidendrum tipuloideum","which is restricted to the Cordillera de la Costa in Venezuela but can be distinguished by the heart-shaped, entire, ecallose lip with 5 to 7, basal, low keels; the flowers appear to be always light green or yellowish, without reddish or brown lines.",url:https://www.orchidspecies.com/epitiploideum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/epitiploideum.htm,flower_primary_color
True,Dendrobium subpetiolatum,5519cac25d10580a22d26eea812909408cfd444182d0f17a3ecf5ba527abe09b,accepted_exact_identity_quote_and_complete_value,160,iospe-colour:95ac98a9f2a525536ed3c11b,ca1bc4005334330ea0c87e1805035ed28c3c5257beda99e0f0fbe63c4b85565c,wild_or_unspecified_species_treatment,,"Schlechter states that the flowers are white flushed with pink externally, the lip is white with brown lateral laciniae on the front lobe and the column foot is orange yellow at the apex",green_brown_inconspicuous|red_pink|white,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Dendrobium subpetiolatum","Schlechter states that the flowers are white flushed with pink externally, the lip is white with brown lateral laciniae on the front lobe and the column foot is orange yellow at the apex",url:https://www.orchidspecies.com/densubpetiolatum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/densubpetiolatum.htm,flower_primary_color
True,Dendrobium beamanianum,552c6fadc8cd922eaec28807cf7c8c1cb07e9e521c7164ed6e34c82da35571a3,accepted_exact_identity_quote_and_complete_value,161,iospe-colour:dffe24d7988c6d8d1f41dfe2,f486d7d1f05066ceed03a01a4d112a18b0304797c2118309509bf911783ffc81,wild_or_unspecified_species_treatment,,"Found in Sabah Borneo in lower montane forests at elevations of 1200 to 1700 meters as a small to medium sized, cool growing epiphyte with an erect to spreading stem carrying many, linear-ligulate, acutely unequally bilobed, densely black hirsute sheaths the lowermost becoming glabrous leaves that blooms in the summer on an emerging from below the top of the leaf sheath opposite the blade, .2 to .6"" [.5 to 1.5 cm] long, usually successively single, 2 flowered inflorescence with triangular-ovate, acute, yellowish as long as to slightly shorter than the ovary floral bracts and carrying mostly non-resupinate [see photo lower left above] flowers with pale brown to pale creamy yellow sepals with pale orange to orange brown veins, pale brown to creamy yellow petals a pale yellow to pale brown lip with a white keel and brownish yellow epichile and a pale green column.",green_brown_inconspicuous|white|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Dendrobium beamanianum","Found in Sabah Borneo in lower montane forests at elevations of 1200 to 1700 meters as a small to medium sized, cool growing epiphyte with an erect to spreading stem carrying many, linear-ligulate, acutely unequally bilobed, densely black hirsute sheaths the lowermost becoming glabrous leaves that blooms in the summer on an emerging from below the top of the leaf sheath opposite the blade, .2 to .6"" [.5 to 1.5 cm] long, usually successively single, 2 flowered inflorescence with triangular-ovate, acute, yellowish as long as to slightly shorter than the ovary floral bracts and carrying mostly non-resupinate [see photo lower left above] flowers with pale brown to pale creamy yellow sepals with pale orange to orange brown veins, pale brown to creamy yellow petals a pale yellow to pale brown lip with a white keel and brownish yellow epichile and a pale green column.",url:https://www.orchidspecies.com/denbeamanianum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/denbeamanianum.htm,flower_primary_color
True,Bulbophyllum myon,5582ed880dd41b874f3ea7edeb0214f0fdca38e6a52406a3b52f65df278d0403,accepted_exact_identity_quote_and_complete_value,162,iospe-colour:45386d0fb353dd0f38fca51f,b005148da6456d3523db81e90b8e9ac1359552f53bd9f0330218ee3748e6247a,wild_or_unspecified_species_treatment,,"Found in Papua New Guinea in disturbed primary forests at elevations around 1800 to 3000 meters as a mini-miniature plant to large sized in length, pendulous, cool to cold growing epiphyte with a pendent rhizome with .72 to 2.6"" [1.8 to 6.5 cm] between each ovoid to somewhat cylindrical, not flattened pseudobulb carrying a single, apical, ovate, acute to acuminate apically, shortly petiolate base leaf that blooms in the summer, fall and spring on a single, peduncle 1.4 to 2"" [3.5 to 5 cm] long, with 3 bracts, .8 to 4"" [2 to 10 cm] long overall, rachis pendulous, .28 to 2"" [.7 to 5 cm] long, simultaneously 2 to 8 flowered inflorescence with ovate, acute apically floral bracts and carrying moderately opening flowers with creamy yellow sepals often with purple veins and an entirely purple apex, petals cream colored often with a purple vein, lip yellowish often suffused with purple,",blue_purple|white|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum myon","Found in Papua New Guinea in disturbed primary forests at elevations around 1800 to 3000 meters as a mini-miniature plant to large sized in length, pendulous, cool to cold growing epiphyte with a pendent rhizome with .72 to 2.6"" [1.8 to 6.5 cm] between each ovoid to somewhat cylindrical, not flattened pseudobulb carrying a single, apical, ovate, acute to acuminate apically, shortly petiolate base leaf that blooms in the summer, fall and spring on a single, peduncle 1.4 to 2"" [3.5 to 5 cm] long, with 3 bracts, .8 to 4"" [2 to 10 cm] long overall, rachis pendulous, .28 to 2"" [.7 to 5 cm] long, simultaneously 2 to 8 flowered inflorescence with ovate, acute apically floral bracts and carrying moderately opening flowers with creamy yellow sepals often with purple veins and an entirely purple apex, petals cream colored often with a purple vein, lip yellowish often suffused with purple,",url:https://www.orchidspecies.com/bulbmyon.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulbmyon.htm,flower_primary_color
True,Bulbophyllum plicatum,56842eb78a51300f1417f343e7bf11f9f6b805a511c2a4f289c0d3775f801ac7,accepted_exact_identity_quote_and_complete_value,163,iospe-colour:8e1fcf0fb5b765653951a149,7911b7836b9e3bbe2b1bd42e8dae53ec41eb09d85327b388db2509831685bf3d,wild_or_unspecified_species_treatment,,"Found in eastern New Guinea at elevations around 1800 meters as a mini-miniature sized, cool growing epiphyte with a creeping rhizome with .08 to .2"" {.2 to .5 cm] between each ovoid, not to hardly flattened pseudobulb carrying a single, apical, elliptic, acute apically, shortly petiolate base leaf that blooms in the late summer and early fall on a single, peduncle .4 to .6"" [1 to 1.5 cm] long, with 3 to 5 bracts, .72 to .92"" [1.8 to 2.3 cm] long overall, rachis single flowered inflorescence with tubular, acuminate apically floral bracts and carrying moderately opening flowers with whitish, yellow at the apex sepals with the veins somewhat pink in youth, and a whitish lip with the veins and upturned folds pink.",red_pink|white|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum plicatum","Found in eastern New Guinea at elevations around 1800 meters as a mini-miniature sized, cool growing epiphyte with a creeping rhizome with .08 to .2"" {.2 to .5 cm] between each ovoid, not to hardly flattened pseudobulb carrying a single, apical, elliptic, acute apically, shortly petiolate base leaf that blooms in the late summer and early fall on a single, peduncle .4 to .6"" [1 to 1.5 cm] long, with 3 to 5 bracts, .72 to .92"" [1.8 to 2.3 cm] long overall, rachis single flowered inflorescence with tubular, acuminate apically floral bracts and carrying moderately opening flowers with whitish, yellow at the apex sepals with the veins somewhat pink in youth, and a whitish lip with the veins and upturned folds pink.",url:https://www.orchidspecies.com/bulbplicatum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulbplicatum.htm,flower_primary_color
True,Oberonia arcuata,56a1b15ccdc16df9fc42dbb38bd2d6f143920db6165d741dfb68f210a186cecc,accepted_exact_identity_quote_and_complete_value,164,iospe-colour:55954649f8ca581daa806679,2aac1901b1f9b1459346351e944db891623c957491bae4157ba0b6657c9b95e9,wild_or_unspecified_species_treatment,,Schlechter states that the flowers are brown.,green_brown_inconspicuous,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Oberonia arcuata",Schlechter states that the flowers are brown.,url:https://www.orchidspecies.com/oberarcuata.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/oberarcuata.htm,flower_primary_color
True,Vanilla aphylla,56f26b9b9b996389c5030eb40e136077975b688040fa7cfd28b23cfe3034420c,accepted_exact_identity_quote_and_complete_value,165,iospe-colour:ecb142cafa26e3cc3af5b77a,918baed2f571e42d20491d69008f0b3d18d83e8026e40bbadc7728aa21c1003b,wild_or_unspecified_species_treatment,,"Found in Jamaica?, Myanmar, Laos, Thailand, penninsular Malaysia, the Philippines, Vietnam and Java in broadleafed, evergreen, humid primary forests in soils dampened by mists and splash along steep watercourses as a large sized, hot growing epiphyte at elevations of 20 to 500 meters with a somewhat flattened, green, angular, fleshy stem with 6 to 8 cm long internodes and has leaves reduced to small triangular, green scales that blooms in the late spring, summer and fall with clusters of 3 to 4 flowers on a very short inflorescence.",green_brown_inconspicuous,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Vanilla aphylla","Found in Jamaica?, Myanmar, Laos, Thailand, penninsular Malaysia, the Philippines, Vietnam and Java in broadleafed, evergreen, humid primary forests in soils dampened by mists and splash along steep watercourses as a large sized, hot growing epiphyte at elevations of 20 to 500 meters with a somewhat flattened, green, angular, fleshy stem with 6 to 8 cm long internodes and has leaves reduced to small triangular, green scales that blooms in the late spring, summer and fall with clusters of 3 to 4 flowers on a very short inflorescence.",url:https://www.orchidspecies.com/vanaphylla.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/vanaphylla.htm,flower_primary_color
True,Dendrobium polyschistum,58948affd72651da25f9fdc1b43e16237041015474e46684575b33def7e7435d,accepted_exact_identity_quote_and_complete_value,166,iospe-colour:dbfaaab9ce2a97017655dd11,cfe024e3fe7537af734e59e0bb5b60b3981be03a7450767b09c1421520a7b93e,wild_or_unspecified_species_treatment,,Schlechter states that the flowers are white flushed slightly with red externally,red_pink|white,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Dendrobium polyschistum",Schlechter states that the flowers are white flushed slightly with red externally,url:https://www.orchidspecies.com/denpolyschistum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/denpolyschistum.htm,flower_primary_color
True,Epidendrum bahorucense,58a921aef7685cc7b556fd3d6fb12563657809bc283f20e14a7863d789cbed22,accepted_exact_identity_quote_and_complete_value,167,iospe-colour:578f195fcbd035311abf9b3e,06e8a8589092243322b2f8576e72790b2c0fc410a3067dfca68c55cb73b7ce85,wild_or_unspecified_species_treatment,,"Found in the Dominican Republic at elevations of 1100 to 1700 meters as a giant sized, warm to cool growing epiphtye with a branching, cane-like, terete stem carrying 7 to 12, in the upper 2/3's of the main and secondary stem, both coriaceous, oblong to oblong-lanceolate, irregularily bilobed, entire marginally leaves that blooms in the winter through spring on a terminal, sessile, racemose, distichous, ellipsoid, 1 to 2 "" [2.5 to 5 cm] long, short inflorescence with imbricating, conduplicate, as long as the ovary, ovate, acute floral bacts and carrying 4 to 6, simultaneously opening, white flowers.",white,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Epidendrum bahorucense","Found in the Dominican Republic at elevations of 1100 to 1700 meters as a giant sized, warm to cool growing epiphtye with a branching, cane-like, terete stem carrying 7 to 12, in the upper 2/3's of the main and secondary stem, both coriaceous, oblong to oblong-lanceolate, irregularily bilobed, entire marginally leaves that blooms in the winter through spring on a terminal, sessile, racemose, distichous, ellipsoid, 1 to 2 "" [2.5 to 5 cm] long, short inflorescence with imbricating, conduplicate, as long as the ovary, ovate, acute floral bacts and carrying 4 to 6, simultaneously opening, white flowers.",url:https://www.orchidspecies.com/epibahorucense.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/epibahorucense.htm,flower_primary_color
True,Dendrobium aphanochilum,58f7101f9d0136766c03869f6ce16575c2f832501bb253c28efced028b038d71,accepted_exact_identity_quote_and_complete_value,168,iospe-colour:d848ec375b5986e6c312fa87,2f281d3d30a284cd44fea1e32148dd2f7143f382eeff13b363914deda5e691e9,wild_or_unspecified_species_treatment,,This species can also be found with yellow flowers in limestone areas of Seram.,yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Dendrobium aphanochilum",This species can also be found with yellow flowers in limestone areas of Seram.,url:https://www.orchidspecies.com/denaphanochilum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/denaphanochilum.htm,flower_primary_color
True,Elleanthus longibracteatus,5971ff55f7b24e57fcd8b833d79c07cacf1d79754ff433dc6b9eb75c19935d2e,accepted_exact_identity_quote_and_complete_value,169,iospe-colour:a40eedc66c9518f3b29c039d,6a5ebc26eda8f02d7db3e6a9223234b5e88d18b3714ce037dadc416d44e5ad96,wild_or_unspecified_species_treatment,,"Found in Costa Rica, Panama, Dominican Republic, Jamaica, Windward Islands, Guyana, Colombia, Ecuador, Peru and Bolivia in wet forests at elevations of 900 to 1100 meters as a medium sized, warm to cool growing epiphyte with erect, delicate, simple stems carrying papery, ovate-lanceolate, acuminate to long acuminate, leaves that blooms in the spring and summer on a terminal, to 3.2"" [8 cm] long, densely many flowered inflorescence with yellow, narrowly triangular, acute, longer than the flowers floral bracts and carrying cream to pale yellow flowers.",white|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Elleanthus longibracteatus","Found in Costa Rica, Panama, Dominican Republic, Jamaica, Windward Islands, Guyana, Colombia, Ecuador, Peru and Bolivia in wet forests at elevations of 900 to 1100 meters as a medium sized, warm to cool growing epiphyte with erect, delicate, simple stems carrying papery, ovate-lanceolate, acuminate to long acuminate, leaves that blooms in the spring and summer on a terminal, to 3.2"" [8 cm] long, densely many flowered inflorescence with yellow, narrowly triangular, acute, longer than the flowers floral bracts and carrying cream to pale yellow flowers.",url:https://www.orchidspecies.com/elllongibracteatus.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/elllongibracteatus.htm,flower_primary_color
True,Dendrobium leucohybos,59d305960a8fba9ba710ff2d7b2abe05dcdb3158a8d78e81e90fa90c73fafc03,accepted_exact_identity_quote_and_complete_value,170,iospe-colour:94f93a815d82350e7b34ac68,a1a30c52aeae18e973d050c0efa23206e62be69a4ab9f6b10706e74a60d510d6,wild_or_unspecified_species_treatment,,"Schlechter states that the flowers are white, the lip is orange-red veined with red brown.",green_brown_inconspicuous|red_pink|white|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Dendrobium leucohybos","Schlechter states that the flowers are white, the lip is orange-red veined with red brown.",url:https://www.orchidspecies.com/denleucorhybos.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/denleucorhybos.htm,flower_primary_color
True,Phreatia caudata,5ac6076a20a2b0f44d2831b5372bb7429b97dd29248848937a38af0896c078ce,accepted_exact_identity_quote_and_complete_value,171,iospe-colour:d23e7c6aabd99e58929a9e64,df8ac27e0a195a49cb1c19b52003409b29d3092258439481dc81bcdca9766a52,wild_or_unspecified_species_treatment,,"Schlechter states that the flowers are white and the species is easily recognized by the tail like, somewhat longer than the leaves, slim inflorescence",white,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Phreatia caudata","Schlechter states that the flowers are white and the species is easily recognized by the tail like, somewhat longer than the leaves, slim inflorescence",url:https://www.orchidspecies.com/phreatcaudata.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/phreatcaudata.htm,flower_primary_color
True,Bulbophyllum kenae,5ad841736b4b285f4d05465e1225b88363a872781ccdcafafcd7bb4e5d3aba71,accepted_exact_identity_quote_and_complete_value,172,iospe-colour:e431bc5aae5a5b151d9a302c,3299221a5f3f12a42db64ba11222e3141e421cb8d5ec0d868f72eb12617b4e7a,wild_or_unspecified_species_treatment,,"Found in eastern New Guinea in primary forests at elevations around 2800 to 3100 meters as a mini-miniature sized, cold growing epiphyte with a creeping rhizome with .08 to .2"" {.2 to .5 cm] between each ovoid, not to hardly flattened pseudobulb carrying a single, apical, elliptic, acute apically, shortly petiolate base leaf that blooms in the summer on a single, pendulous, peduncle .8"" [2 cm] long, with 2 bracts, 2 to 6"" [3 to 3.8 cm] long overall, rachis single flowered inflorescence with tubular, acuminate apically, much shorter than the ovary floral bracts and carrying moderately opening flowers with basally white sepals dotted with purple, brownish to purple towards the apex, and a purple lip.",blue_purple|green_brown_inconspicuous|white,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum kenae","Found in eastern New Guinea in primary forests at elevations around 2800 to 3100 meters as a mini-miniature sized, cold growing epiphyte with a creeping rhizome with .08 to .2"" {.2 to .5 cm] between each ovoid, not to hardly flattened pseudobulb carrying a single, apical, elliptic, acute apically, shortly petiolate base leaf that blooms in the summer on a single, pendulous, peduncle .8"" [2 cm] long, with 2 bracts, 2 to 6"" [3 to 3.8 cm] long overall, rachis single flowered inflorescence with tubular, acuminate apically, much shorter than the ovary floral bracts and carrying moderately opening flowers with basally white sepals dotted with purple, brownish to purple towards the apex, and a purple lip.",url:https://www.orchidspecies.com/bulbkenae.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulbkenae.htm,flower_primary_color
