candidate_id,accepted_species,trait_name,axis,raw_value,normalized_value,source_id,source_url,source_title,domain,source_type,source_tier,proposed_quality,source_lineage,exact_supporting_quote,name_match_method,matched_wfo_name,wfo_name_status,cultivar_status,language,provider,archive_url,license,description_sha256,normalized_excerpt_sha256,retrieval_date,extraction_rule_or_model_version,baseline_trait_status,baseline_axis_quality,candidate_effect,model_decision,review_status,decision_reason,context_gate_accepted,context_gate_reason,secondary_review_accepted,secondary_review_reason,promotion_accepted,reviewer,reviewed_at_utc,audit_contract,accepted_correct,audit_reason
WFOB-0c34de3d151e8170347c,Anemopaegma chrysanthum,floral_form,floral_structural_complexity,corola tubular,tubular,WFO:flora_of_nicaragua:wfo-0000780969,https://list.worldfloraonline.org/wfo-0000780969,Anemopaegma chrysanthum species treatment (flora of nicaragua),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_nicaragua:wfo-0000780969,"corola tubular-campanulada en la parte superior y angostamente tubular en la base, 5.2–7.1 cm de largo, glanduloso-lepidota por fuera;",wfo_id_species_rank_accepted_name_exact,Anemopaegma chrysanthum,Accepted,wild_or_flora_treatment,English,flora_of_nicaragua,https://files.worldfloraonline.org/Files/MBG/Flora_Of_Nicaragua/Flora_Of_Nicaragua.zip,http://creativecommons.org/licenses/by/4.0,b9363608adfe6d05b1c330021b30b17b5501b57527dc0d19eb1eb3103b4bd507,ebc8c68e2b47eb26f625eea4a9341e6a94d8367f5b5f673ad780005e92db2957,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_form,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-4910e17ea3a985a06721,Calliandra haematocephala,floral_form,floral_structural_complexity,corola tubular,tubular,WFO:flora_of_nicaragua:wfo-0000173553,https://list.worldfloraonline.org/wfo-0000173553,Calliandra haematocephala species treatment (flora of nicaragua),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_nicaragua:wfo-0000173553,"corola tubular, ca 8 mm de largo;",wfo_id_species_rank_accepted_name_exact,Calliandra haematocephala,Accepted,wild_or_flora_treatment,English,flora_of_nicaragua,https://files.worldfloraonline.org/Files/MBG/Flora_Of_Nicaragua/Flora_Of_Nicaragua.zip,http://creativecommons.org/licenses/by/4.0,ccf3e99172e10e78df9d33742efaf2722acd13c2d5b9f7b2543cfbdc9ce6ec9a,e80f876c5efc71b6ddaa2cfd31e6a190ca3efdc9d33dbfde5081bdfd286c40f7,2026-08-07,rules_only_multilingual_v1,resolved_direct,medium,additional_direct_lineage,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_form,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-14d856fe7139a830ff9d,Prestonia mexicana,floral_form,floral_structural_complexity,corola hipocrateriforme,salverform,WFO:flora_of_nicaragua:wfo-0000283090,https://list.worldfloraonline.org/wfo-0000283090,Prestonia mexicana species treatment (flora of nicaragua),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_nicaragua:wfo-0000283090,"corola hipocrateriforme, tubo 2–3.5 cm de largo, los lobos 1–1.3 cm de largo.",wfo_id_species_rank_accepted_name_exact,Prestonia mexicana,Accepted,wild_or_flora_treatment,English,flora_of_nicaragua,https://files.worldfloraonline.org/Files/MBG/Flora_Of_Nicaragua/Flora_Of_Nicaragua.zip,http://creativecommons.org/licenses/by/4.0,389e798680a941c8ad9d4e0ed719142774847239118cb49c826eec8c36fa9782,9506f69377d1dc21eb3992e2615741d84ab72a0eb0d5b02a45b9c918d0a6fd5d,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_form,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-8f45de2e4622eb3a9a77,Stizophyllum inaequilaterum,floral_form,floral_structural_complexity,corola tubular,tubular,WFO:flora_of_nicaragua:wfo-0000779590,https://list.worldfloraonline.org/wfo-0000779590,Stizophyllum inaequilaterum species treatment (flora of nicaragua),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_nicaragua:wfo-0000779590,"corola tubular-campanulada sobre una base angosta, pubescente por fuera;",wfo_id_species_rank_accepted_name_exact,Stizophyllum inaequilaterum,Accepted,wild_or_flora_treatment,English,flora_of_nicaragua,https://files.worldfloraonline.org/Files/MBG/Flora_Of_Nicaragua/Flora_Of_Nicaragua.zip,http://creativecommons.org/licenses/by/4.0,d0741eaea46b3eec7591bb533e0f605de82a8f9f1d4c4d38f0f2ed4b9dfb8b5f,e99cb1e71b8ac1422c3fb8a784201d85b71ea0c90358e64c5ed31e6ed18ba950,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_form,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-3b7c3fbe749e7e1d2f32,Drymonia serrulata,floral_form,floral_structural_complexity,corolla spur,spurred,WFO:flora_of_panama:wfo-0000657482,https://list.worldfloraonline.org/wfo-0000657482,Drymonia serrulata species treatment (flora of panama),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_panama:wfo-0000657482,"calyx of 5 more or less free leaflike lobes, the 4 lobes erect, nearly equal, ovate, lanceolate to oblong, decurved, 2-5 cm long, 0.5-3 cm wide, acute or acuminate at the apex, the base rounded to cordate, the fifth (dorsal) calyx lobe smaller than the others and curved around the corolla spur, all with entire, sinuate to serrulate margins, puberulous or sparsely strigillose on both sides, persistent and accrescent in fruit;",wfo_id_species_rank_accepted_name_exact,Drymonia serrulata,Accepted,wild_or_flora_treatment,English,flora_of_panama,https://files.worldfloraonline.org/Files/MBG/Flora_Of_Panama/Flora_Of_Panama.zip,http://creativecommons.org/licenses/by/4.0,dee1af345d341cf7ab2f3a9fad7bd0503048b855e9e74f608b10660b3b8b64a4,2611c9cb238d170dcfc8ac444f284f42983fe719039c7166bc70e41eede35e58,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_form,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-3c522c3414f1290aad0f,Milleria quinqueflora,floral_form,floral_structural_complexity,ray floret,ligulate,WFO:flora_of_panama:wfo-0000001229,https://list.worldfloraonline.org/wfo-0000001229,Milleria quinqueflora species treatment (flora of panama),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_panama:wfo-0000001229,"involucre of 3 bracts, 2 bracts large, connate and conduplicate around the ray floret, together to 3 mm long and 5 mm wide, with 2 acute lobes, strigillose and stipitate-glandular, the third bract small ovate, 2 mm long, 2 mm wide, the apex acute;",wfo_id_species_rank_accepted_name_exact,Milleria quinqueflora,Accepted,wild_or_flora_treatment,English,flora_of_panama,https://files.worldfloraonline.org/Files/MBG/Flora_Of_Panama/Flora_Of_Panama.zip,http://creativecommons.org/licenses/by/4.0,47d4602638e9430a320e308ee861469bb57e1b2b67b7ad1066c4775b0ee033b9,386f3b6b5f3cb841a181ae03c9b00dc01ce2e4d890b8228fa8d136aed236eec5,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_form,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-47dbe4bfa589f61430eb,Cuscuta corymbosa,floral_form,floral_structural_complexity,corola urceolada,urn_urceolate,WFO:manual_plants_costa_rica:wfo-0001298818,https://list.worldfloraonline.org/wfo-0001298818,Cuscuta corymbosa species treatment (manual plants costa rica),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:manual_plants_costa_rica:wfo-0001298818,"corola urceolada, los lóbulos erectos, ca.",wfo_id_species_rank_accepted_name_exact,Cuscuta corymbosa,Accepted,wild_or_flora_treatment,Spanish,manual_plants_costa_rica,https://files.worldfloraonline.org/Files/MBG/Manual_de_Plantas_de_Costa_Rica/Manual_de_Plantas_de_Costa_Rica.zip,http://creativecommons.org/licenses/by/4.0,fe8bb82eb9d46235e3a51ff9cb366aefb4bf562dfd5b5e49e576fa0e3bef66d6,1bbee8d757548094e355e2af528f16f313fcd88a87d9ca56e3bd23bed7941299,2026-08-07,rules_only_multilingual_v1,absent_direct,low,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_form,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-911428bb3a6815a8672b,Cuscuta indecora,floral_form,floral_structural_complexity,corola campanulada,bell_campanulate,WFO:manual_plants_costa_rica:wfo-0001297221,https://list.worldfloraonline.org/wfo-0001297221,Cuscuta indecora species treatment (manual plants costa rica),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:manual_plants_costa_rica:wfo-0001297221,"corola campanulada, los lóbulos erectos, 2–3 mm, lanceolados a deltados, ± agudos e incurvados en el ápice, enteros, eglandulares.",wfo_id_species_rank_accepted_name_exact,Cuscuta indecora,Accepted,wild_or_flora_treatment,Spanish,manual_plants_costa_rica,https://files.worldfloraonline.org/Files/MBG/Manual_de_Plantas_de_Costa_Rica/Manual_de_Plantas_de_Costa_Rica.zip,http://creativecommons.org/licenses/by/4.0,66614c1afee5fcde9ffef3975a1a517f0d088376d09f7f236b50b29bbdfac632,d7d0c4cc67c1101cd2c3bd3c176e9ec10a9f3cf13ee43ba3b2fab856caf0204f,2026-08-07,rules_only_multilingual_v1,resolved_direct,medium,additional_direct_lineage,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_form,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-18053475d554e357df10,Pavonia malacophylla,floral_form,floral_structural_complexity,tubular corolla,tubular,WFO:nybg_floraneotropica:wfo-0000474524,https://list.worldfloraonline.org/wfo-0000474524,Pavonia malacophylla species treatment (nybg floraneotropica),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:nybg_floraneotropica:wfo-0000474524,"3 cm long, rose or red (rarely white), abaxially stellate-pubescent, adaxially glabrous (including margins of claw), erect forming a tubular corolla;",wfo_id_species_rank_accepted_name_exact,Pavonia malacophylla,Accepted,wild_or_flora_treatment,,nybg_floraneotropica,https://files.worldfloraonline.org/Files/NYBG/nybg_wfo_dwca_floraneotropica/nybg_wfo_dwca_floraneotropica.zip,https://creativecommons.org/licenses/by-nc-sa/3.0/,29506ab6b099d5a8959e4d90ff4736eca937a3dd9c24fb4b02eb2056fe5709e0,9a5af18b380c67f20aee37a35cd26eee8297e42b18fd50aa42d8c760632103dc,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_form,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-218c9c906104c93cc3fc,Jubelina riparia,floral_symmetry,floral_structural_complexity,zygomorphic,zygomorphic,WFO:brazilian_flora_2020:wfo-0001076220,https://list.worldfloraonline.org/wfo-0001076220,Jubelina riparia species treatment (brazilian flora 2020),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:brazilian_flora_2020:wfo-0001076220,Flower: flower zygomorphic/pentamerous;,wfo_id_species_rank_accepted_name_exact,Jubelina riparia,Accepted,wild_or_flora_treatment,en,brazilian_flora_2020,https://files.worldfloraonline.org/Files/Brazilian%20Flora%202020/dwca-lista_especies_flora_brasil.zip,http://creativecommons.org/licenses/by/4.0/legalcode,27bfd9eb2dd54984fb3fb37c780bc90c8751c38e547e07b431beab6d9d867584,84b783e10180e6f2451c407738013e2da3ddd31410c30b7b6f2c460d14832f99,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_symmetry,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-85308d417a58b8419896,Lobelia fervens,floral_symmetry,floral_structural_complexity,zygomorphic,zygomorphic,WFO:brazilian_flora_2020:wfo-0000815418,https://list.worldfloraonline.org/wfo-0000815418,Lobelia fervens species treatment (brazilian flora 2020),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:brazilian_flora_2020:wfo-0000815418,Flower: symmetry zygomorphic;,wfo_id_species_rank_accepted_name_exact,Lobelia fervens,Accepted,wild_or_flora_treatment,en,brazilian_flora_2020,https://files.worldfloraonline.org/Files/Brazilian%20Flora%202020/dwca-lista_especies_flora_brasil.zip,http://creativecommons.org/licenses/by/4.0/legalcode,4d2c0282b63df4acb430d9010f1a2f15b99364499646a65eddc477584b8b7b35,81532c9c28cd56b14c195962dc3c834a42e48188d3204a76386b0be4e5cf8a4f,2026-08-07,rules_only_multilingual_v1,absent_direct,low,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_symmetry,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-fc1a23012f5b4e8bc50c,Racinaea spiculosa,floral_symmetry,floral_structural_complexity,zygomorphic,zygomorphic,WFO:brazilian_flora_2020:wfo-0000508780,https://list.worldfloraonline.org/wfo-0000508780,Racinaea spiculosa species treatment (brazilian flora 2020),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:brazilian_flora_2020:wfo-0000508780,flower symmetry zygomorphic;,wfo_id_species_rank_accepted_name_exact,Racinaea spiculosa,Accepted,wild_or_flora_treatment,en,brazilian_flora_2020,https://files.worldfloraonline.org/Files/Brazilian%20Flora%202020/dwca-lista_especies_flora_brasil.zip,http://creativecommons.org/licenses/by/4.0/legalcode,67973495770238a2a651bb7fe089d85f6934403bf8820854b0b50aa1a1904fe1,81532c9c28cd56b14c195962dc3c834a42e48188d3204a76386b0be4e5cf8a4f,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_symmetry,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-91a1b68b425ff94c9d6d,Senna obtusifolia,floral_symmetry,floral_structural_complexity,zygomorphic,zygomorphic,WFO:brazilian_flora_2020:wfo-0000164399,https://list.worldfloraonline.org/wfo-0000164399,Senna obtusifolia species treatment (brazilian flora 2020),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:brazilian_flora_2020:wfo-0000164399,Flower: symmetry zygomorphic;,wfo_id_species_rank_accepted_name_exact,Senna obtusifolia,Accepted,wild_or_flora_treatment,en,brazilian_flora_2020,https://files.worldfloraonline.org/Files/Brazilian%20Flora%202020/dwca-lista_especies_flora_brasil.zip,http://creativecommons.org/licenses/by/4.0/legalcode,aed603b2072edeb2bdc52fa1dd46b0e29689b0e2ca8ae82f505fbdd0147435b7,81532c9c28cd56b14c195962dc3c834a42e48188d3204a76386b0be4e5cf8a4f,2026-08-07,rules_only_multilingual_v1,resolved_direct,high,additional_direct_lineage,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_symmetry,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-d028c750ca9114442e6a,Amblyopappus pusillus,floral_symmetry,floral_structural_complexity,zygomorphic,zygomorphic,WFO:flora_north_america:wfo-0000088409,https://list.worldfloraonline.org/wfo-0000088409,Amblyopappus pusillus species treatment (flora north america),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_north_america:wfo-0000088409,Ray or pistillate corollas 0.6–1 mm (obscurely zygomorphic).,wfo_id_species_rank_accepted_name_exact,Amblyopappus pusillus,Accepted,wild_or_flora_treatment,en,flora_north_america,https://files.worldfloraonline.org/Files/FNA/fna_description.txt,provider_archive_terms,69ff4fd8893b502c4fe78fbed30fc01b8211e0b63cd959fe5aeed3fb198413e2,a7f7f7d738cc4e3b10f7fc3d5fbdf91b845e8ed16a835ec3bdaa374b4501de21,2026-08-07,rules_only_multilingual_v1,resolved_direct,medium,additional_direct_lineage,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_symmetry,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-5b2a2b83d8a06ee544de,Angelonia angustifolia,floral_symmetry,floral_structural_complexity,zygomorphic,zygomorphic,WFO:flora_of_panama:wfo-0000536474,https://list.worldfloraonline.org/wfo-0000536474,Angelonia angustifolia species treatment (flora of panama),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_panama:wfo-0000536474,"Flowers showy, zygomorphic, the calyx 3-4 mm long, 5-lobed to the base, the lobes ovate, apically acuminate, glabrous;",wfo_id_species_rank_accepted_name_exact,Angelonia angustifolia,Accepted,wild_or_flora_treatment,English,flora_of_panama,https://files.worldfloraonline.org/Files/MBG/Flora_Of_Panama/Flora_Of_Panama.zip,http://creativecommons.org/licenses/by/4.0,83119b44e8dbbb62acdeafee1073f48761c03541d8fc3a727060f46878ca86cc,474363595bad0d62aa260433180295f81680d1e4f4ff218a7eb5bcd6ef4c5177,2026-08-07,rules_only_multilingual_v1,resolved_direct,medium,additional_direct_lineage,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_symmetry,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-f6ad7eb60a45d315225e,Helicteres guazumifolia,floral_symmetry,floral_structural_complexity,actinomorphic,actinomorphic,WFO:flora_of_panama:wfo-0000718108,https://list.worldfloraonline.org/wfo-0000718108,Helicteres guazumifolia species treatment (flora of panama),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_panama:wfo-0000718108,"Flowers scar- let, erect, actinomorphic, the pedicel 2.5-3 mm.",wfo_id_species_rank_accepted_name_exact,Helicteres guazumifolia,Accepted,wild_or_flora_treatment,English,flora_of_panama,https://files.worldfloraonline.org/Files/MBG/Flora_Of_Panama/Flora_Of_Panama.zip,http://creativecommons.org/licenses/by/4.0,922cd7034e59db3caf0eb74c472931e8033637ac48ac6c7e1c3e4112b0916bd8,d209f19ea82f4acf829122289314f5c6e7ca83a5e48128b49f18d75b6445700d,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_symmetry,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-061d76f3f097698aeb15,Heliotropium curassavicum,floral_symmetry,floral_structural_complexity,actinomorphic,actinomorphic,WFO:flora_of_panama:wfo-0000718508,https://list.worldfloraonline.org/wfo-0000718508,Heliotropium curassavicum species treatment (flora of panama),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_panama:wfo-0000718508,"Flowers sessile, + actinomorphic;",wfo_id_species_rank_accepted_name_exact,Heliotropium curassavicum,Accepted,wild_or_flora_treatment,English,flora_of_panama,https://files.worldfloraonline.org/Files/MBG/Flora_Of_Panama/Flora_Of_Panama.zip,http://creativecommons.org/licenses/by/4.0,298ee4f9f8dbae47346c1976df847a6de4b7f3c498ac6d42bb1cab45a7b170f7,c8dd0dee3cb4da7b10d4f14a29bc9c3039f212f94c23cf0550ede33cd80465b2,2026-08-07,rules_only_multilingual_v1,resolved_direct,medium,additional_direct_lineage,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_symmetry,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-76007d47cd2024acba28,Capparicordis crotonoides,floral_symmetry,floral_structural_complexity,actinomorphic,actinomorphic,WFO:nybg_brittonia:wfo-0000508656,https://list.worldfloraonline.org/wfo-0000508656,Capparicordis crotonoides species treatment (nybg brittonia),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:nybg_brittonia:wfo-0000508656,"Flowers in short racemes, actinomorphic, lemon-yellow;",wfo_id_species_rank_synonym_name_exact,Capparicordis crotonoides,Synonym,wild_or_flora_treatment,,nybg_brittonia,https://files.worldfloraonline.org/Files/NYBG/nybg_wfo_dwca_brittonia/nybg_wfo_dwca_brittonia.zip,https://creativecommons.org/licenses/by-nc-sa/3.0/,3249dd84d5e6f790b1a88c77cbb4646ea8a0bef3ac9f09bddbabd132ab6418aa,585ba98d152f4d529463f2f58132b121489c31979426a7934d39554766b05dae,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_symmetry,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-3e1f3651a0373b04bbff,Desmotes incomparabilis,floral_symmetry,floral_structural_complexity,zygomorphic,zygomorphic,WFO:nybg_brittonia:wfo-0000642449,https://list.worldfloraonline.org/wfo-0000642449,Desmotes incomparabilis species treatment (nybg brittonia),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:nybg_brittonia:wfo-0000642449,"Corolla zygomorphic, ca 6 cm long, salmon-pink (Collenette in Riley 470);",wfo_id_species_rank_accepted_name_exact,Desmotes incomparabilis,Accepted,wild_or_flora_treatment,,nybg_brittonia,https://files.worldfloraonline.org/Files/NYBG/nybg_wfo_dwca_brittonia/nybg_wfo_dwca_brittonia.zip,https://creativecommons.org/licenses/by-nc-sa/3.0/,b46bb699303601fae370a6273cd4f4797a145278649046b7afe06285b09c99d8,31ce625d646f01399e14b581fc94011d59952ce5e3b5de969ad9624c53dba632,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_symmetry,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-fc5cb3507f5b4d3a9d8e,Florestina tripteris,floral_symmetry,floral_structural_complexity,zygomorphic,zygomorphic,WFO:nybg_brittonia:wfo-0000116699,https://list.worldfloraonline.org/wfo-0000116699,Florestina tripteris species treatment (nybg brittonia),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:nybg_brittonia:wfo-0000116699,"florets white, distinctly zygomorphic;",wfo_id_species_rank_accepted_name_exact,Florestina tripteris,Accepted,wild_or_flora_treatment,,nybg_brittonia,https://files.worldfloraonline.org/Files/NYBG/nybg_wfo_dwca_brittonia/nybg_wfo_dwca_brittonia.zip,https://creativecommons.org/licenses/by-nc-sa/3.0/,61df72cd2ccb787ea7ca50bde6bc0182f7aa9049e30a7e3a6b1d3a62e358d79f,a0528b370aa5e2979187077d2286f9ed365bf6be7130e6e0ffab3694cf3061c1,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_flower_or_corolla_symmetry,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
