"Name_USGSO","Plate","USGS_ISID","NEAR_FID","NEAR_DIST","ALL_Uniq","Linework_S","Meaning_AL","ID_GID","NAME_wcmcI","NAME_LOCAL","OBJECTID","ChangeType","ChangeNote","ChangeRef","Shape_Leng","IslandArea","IslandCoas","Area_Geode","Coast_Geod","Shape_Length","Shape_Area","area_km2"
"UNNAMED","North America",333256,142739,0,286269,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",424440," "," ",0," "," "," ",60828.9726916,24.1157587343,60.8289726916,24.249815078,43.2123072994,0.758988890183178,0.00659477117085111,24.2498151219418
"UNNAMED","North America",333272,404261,0,286284,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",421629,"Somerset","Somerset",0," "," "," ",54432.3739336,37.9181549797,54.4323739336,38.1302944739,37.4342680577,0.59465591589743,0.010530177062325,38.1302945533683
"UNNAMED","North America",333304,142620,0,286307,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",421631," "," ",0," "," "," ",146914.218728,84.0026085749,146.914218728,84.4981924932,89.6360426046,2.36624609141909,0.027239303232833,84.4981925901375
"UNNAMED","North America",333309,141962,0,286311,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",419131,"Phillips Island"," ",0," "," "," ",111439.902082,44.3487332265,111.439902082,44.611940115,61.6317081708,1.2852345760247,0.0146933929169612,44.6119402250966
"UNNAMED","North America",333314,141967,0,286316,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",419136," "," ",0," "," "," ",129461.437109,21.8916583252,129.461437109,22.0219307785,71.7746277051,1.52820466992409,0.0073255010553853,22.0219307995964
"UNNAMED","North America",333315,141968,0,286317,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",419137," "," ",0," "," "," ",73999.4444921,21.435155891,73.9994444921,21.5629081078,41.1895796909,0.967475353945162,0.00721465624267619,21.5629082208345
"UNNAMED","North America",333340,142671,0,286336,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",422239," "," ",0," "," "," ",62945.7346441,45.3415105732,62.9457346441,45.6213636888,36.4885265169,0.790664918133389,0.0178899816201767,45.6213635394794
"UNNAMED","North America",333350,142640,0,286346,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",421679," "," ",0," "," "," ",88152.7298111,25.8016399994,88.1527298111,25.9637252198,50.2961210747,1.51593605453409,0.0113372809019815,25.9637252532874
"Long","North America",333363,146163,0,286358,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",157309," "," ",0," "," "," ",91928.5274004,36.8716964534,91.9285274004,36.8935853573,85.8462365045,0.904589375309615,0.00441113726093666,36.8935854671933
"Bois","North America",333365,145959,0,286360,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",157105," "," ",0," "," "," ",46188.7856958,37.373560796,46.1887856958,37.3971232377,40.9942210428,0.489121140000172,0.00448468436159672,37.397123228017
"Miscou","North America",333370,146006,0,286364,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",157152,"North Mya","Miscou",0," "," "," ",53195.0980389,73.8337139228,53.1950980389,73.884009243,47.8783670507,0.503626781060871,0.00889694979497176,73.8840089632544
"Pilley's","North America",333391,154287,0,286385,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",208277,"Burnt Island","Terre-Neuve",0," "," "," ",110763.697942,62.0268488836,110.763697942,62.0917178585,101.546557194,1.19034803045678,0.00771089669005073,62.0917177801229
"New World","North America",333395,171320,0,286389,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",225997," "," ",0," "," "," ",327820.328976,197.718903162,327.820328976,197.927453037,295.976527174,3.39988894506095,0.0245989797703006,197.927452971828
"UNNAMED","North America",333428,158918,0,286420,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",213434," "," ",0," "," "," ",97701.1081178,56.9036483024,97.7011081178,56.9857577143,91.2895842854,1.07894118525711,0.00733550743926602,56.9857578240912
"Cape Hope","North America",333458,150894,0,286446,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",199247," "," ",0," "," "," ",60819.7062885,24.8302880775,60.8197062885,24.8728308838,50.6485406317,0.621097067827483,0.00328619904697829,24.8728308548167
"Earl","North America",333497,158669,0,286484,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",213183,"Earl","East",0," "," "," ",36079.7300825,35.9779697779,36.0797300825,36.0497659425,31.9406545621,0.38463785699239,0.00490165770454986,36.0497659972112
"Huntingdon","North America",333503,156850,0,286490,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",211303," "," ",0," "," "," ",58508.026902,55.5566315251,58.508026902,55.6688035034,54.692519449,0.70994130994217,0.00758794733287882,55.6688035259747
"Henrietta","North America",333523,157080,0,286510,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",211549," "," ",0," "," "," ",47585.4471743,52.4568249721,47.5854471743,52.5662909736,42.5995931064,0.557050495566765,0.00721671402881582,52.5662909397563
"Kikkertavak","North America",333590,158407,0,286577,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",212908," "," ",0," "," "," ",62281.1434216,36.3907042839,62.2811434216,36.4736724544,56.6709617204,0.671021562250083,0.00511406658071285,36.4736725571544
"Kikkertavak","North America",333635,157695,0,286613,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",212193," "," ",0," "," "," ",45329.2732284,40.4324344057,45.3292732284,40.5279910183,39.2147589665,0.470583312294688,0.00573615217896816,40.5279909819456
"Comma","North America",333637,157739,0,286615,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",212237," "," ",0," "," "," ",50315.0669733,29.1436532231,50.3150669733,29.2124781581,42.8238712865,0.502502575865225,0.00413376282769096,29.2124781270546
"Cross","North America",333639,158579,0,286617,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",213083," "," ",0," "," "," ",60336.102705,31.4916571856,60.336102705,31.5662673391,51.8294351431,0.625663926198238,0.00447071160611683,31.5662672157689
"Manitounuk","North America",333663,150773,0,286641,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",198648,"Castle","Castle",0," "," "," ",54717.700635,27.2890562431,54.717700635,27.3551598544,42.7358695421,0.549882525986367,0.00389794460370458,27.3551597299147
"Nunaksaluk","North America",333674,159012,0,286652,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",213528," "," ",0," "," "," ",47088.8699398,25.984921762,47.0888699398,26.0490665349,43.6522988136,0.536008479227466,0.00373174006171845,26.0490665508511
"Snape","North America",333676,151141,0,286654,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",199496,"Snape","Snape",0," "," "," ",70304.0978108,20.8766091262,70.3040978108,20.9277756708,54.9076787808,0.61030856221318,0.00299194833023145,20.9277756690414
"Iluikoyak","North America",333682,159745,0,286658,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",214267,"Tunungayualok","Tunungayualok",0," "," "," ",77136.2518966,57.4406789674,77.1362518966,57.5836156429,71.2201754288,0.935126379480636,0.00826848973840233,57.5836157224493
"Ukasiksalik","North America",333684,156677,0,286660,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",211122," "," ",0," "," "," ",84366.5910333,73.9824406243,84.3665910333,74.1665553026,74.5174532329,0.959187734578996,0.0106499040870853,74.1665553793111
"Kasungatak","North America",333695,159252,0,286670,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",213773,"Kasungatak","Kasungatak",0," "," "," ",38581.8985932,22.0519814915,38.5818985932,22.1072426339,34.9371673674,0.443369172919855,0.00318093389834719,22.1072424856976
"Innetalling","North America",333701,150508,0,286676,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",197921,"Innetalling","Innetalling",0," "," "," ",152590.075439,68.498522223,152.590075439,68.6698122363,114.652216903,1.2875129243632,0.00987455070196779,68.6698117109472
"Tunungayualok","North America",333713,154348,0,286687,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",208338," "," ",0," "," "," ",173782.282246,186.747096262,173.782282246,187.219069103,159.18722375,2.1054473754517,0.0270062465766366,187.219068944159
"Kiuvik","North America",333733,154469,0,286707,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",208462," "," ",0," "," "," ",38598.6046593,20.2311181253,38.5986046593,20.2830901252,35.9694302514,0.495554066609254,0.00294029291674533,20.2830901216052
"Nukasusutok","North America",333745,154416,0,286719,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",208407," "," ",0," "," "," ",54620.3770516,20.371699865,54.6203770516,20.4244364212,49.5213683375,0.63783592808274,0.00296779842003941,20.4244363856119
"Kikkertavak","North America",333747,154414,0,286721,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",208405," "," ",0," "," "," ",142632.546708,134.949607318,142.632546708,135.299053707,136.942775695,1.83512972426123,0.0196615588335012,135.299053779517
"Satosoak","North America",333759,150727,0,286733,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",198481," "," ",0," "," "," ",41999.7546314,34.620332798,41.9997546314,34.710588049,38.6504180626,0.524034079499897,0.00505475748210455,34.7105877889883
"Paul","North America",333768,154429,0,286742,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",208420," "," ",0," "," "," ",209193.15992,177.317809306,209.19315992,177.781592548,194.855687074,2.66465023802916,0.0259162740842335,177.781592778928
"Hillsbury","North America",333774,159141,0,286748,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",213659,"Killersoak","Killersoak",0," "," "," ",30513.8246522,24.5071747594,30.5138246522,24.5717517336,28.9493074612,0.397770065492657,0.00359041131066895,24.5717516437058
"Dog","North America",333792,156617,0,286766,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",211057,"Iviksuak","Iviksuak",0," "," "," ",89619.7239725,69.3882780132,89.6197239725,69.571997563,79.9776348533,1.07443926689433,0.0101814840376369,69.5719974868927
"South Aulatsivik","North America",333822,154289,0,286796,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",208279," "," ",0," "," "," ",284224.387403,452.900572127,284.224387403,454.113937832,251.195055955,3.26273849047387,0.066712744899549,454.113938070333
"Split","North America",333823,150523,0,286797,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",197936," "," ",0," "," "," ",157066.819009,188.95127762,157.066819009,189.460353333,138.409373924,1.68785219176966,0.0278846997504677,189.460353347805
"Sleeper","North America",333837,191490,0,286811,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",423753," "," ",0," "," "," ",74702.1092398,20.4701276082,74.7021092398,20.5279407774,61.427996585,0.705214933801525,0.00307081727599432,20.5279407738992
"Okak","North America",333841,212593,0,286815,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",448464,"Okak","Okak",0," "," "," ",86046.6601854,163.367250019,86.0466601854,163.830918462,76.6402242697,0.987731483101897,0.0245512509352993,163.830918413417
"Lower Savage","North America",334029,191692,0,286979,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",423955," "," ",0," "," "," ",70731.6678302,43.1761848029,70.7316678302,43.3365187974,65.1849929723,0.864097540029267,0.00736995085926354,43.3365185861486
"Lower Savage","North America",334030,191788,0,286980,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",424051," "," ",0," "," "," ",41202.326559,38.3558515867,41.202326559,38.4983342898,40.5356349222,0.51061972621977,0.00654852309441384,38.4983341415567
"Lower Savage","North America",334031,193065,0,286981,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",425999," "," ",0," "," "," ",44684.6529308,25.2805627073,44.6846529308,25.3746128176,44.3495749076,0.575490809047594,0.00432010052138624,25.3746128634322
"UNNAMED","North America",334039,168879,0,286988,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",223556," "," ",0," "," "," ",100159.63353,49.3265744972,100.15963353,49.5108882937,92.8574178096,1.3464368382019,0.00845219576850038,49.5108883400489
"Potter","North America",334060,191800,0,287009,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",424064," "," ",0," "," "," ",63869.8966734,36.570555437,63.8698966734,36.7087317786,59.707597804,0.8033907659432,0.00631054574127206,36.7087317851637
"UNNAMED","North America",334082,204873,0,287031,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",440667," "," ",0," "," "," ",175200.094496,68.5448474865,175.200094496,68.8074367501,151.449191577,2.18036688517531,0.0119345814505329,68.8074369503185
"Digges","North America",334092,191400,0,287041,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",423658," "," ",0," "," "," ",42064.8139853,36.5002865151,42.0648139853,36.6413753388,35.168006388,0.504453219188111,0.00639331390934639,36.6413754645426
"Digges","North America",334093,191390,0,287042,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",423648," "," ",0," "," "," ",76314.0342318,54.9362242476,76.3140342318,55.1485818587,64.5771160591,0.94031843513034,0.00962271630109047,55.1485818538109
"UNNAMED","North America",334131,189977,0,287080,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",422096," "," ",0," "," "," ",41358.0174909,26.5246636085,41.3580174909,26.6287884993,41.9857497392,0.650617128481555,0.00469552063914491,26.6287885595795
"UNNAMED","North America",334139,170474,0,287087,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",225151," "," ",0," "," "," ",72977.7404079,27.6279646311,72.9777404079,27.7365252922,67.7334002795,0.955425717426128,0.00489413622291029,27.7365253765582
"UNNAMED","North America",334208,192208,0,287148,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",424482," "," ",0," "," "," ",81570.9670075,27.1283194809,81.5709670075,27.2379994189,82.2351704477,1.37654561717169,0.00490401757837409,27.2380420799967
"Lemieux","North America",334224,190465,0,287162,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",422599," "," ",0," "," "," ",65602.3744161,47.6293749048,65.6023744161,47.8225891426,60.5736020076,0.840732309736391,0.00863545986813842,47.8225892480494
"Lemieux","North America",334226,190466,0,287164,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",422600," "," ",0," "," "," ",55921.2281673,24.1381957893,55.9212281673,24.2362975923,50.1076032754,0.719812923330598,0.00438256343426923,24.2362976427724
"UNNAMED","North America",334250,201252,0,287188,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",434924," "," ",0," "," "," ",45946.2778891,32.1703473632,45.9462778891,32.3013168633,43.6997904178,0.599642575043111,0.00584852541131575,32.3013169207603
"Macdonald","North America",334256,191843,0,287194,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",424107," "," ",0," "," "," ",106756.820112,36.2208488577,106.756820112,36.3684748125,88.0826708627,1.38916353947052,0.00659058122813132,36.368474842551
"Lemieux","North America",334267,190482,0,287203,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",422616," "," ",0," "," "," ",94248.7621356,44.1546801856,94.2487621356,44.3350058371,83.354899354,1.19031393183969,0.00804664927036901,44.3350058397608
"UNNAMED","North America",334272,199545,0,287208,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",433155," "," ",0," "," "," ",49565.7146589,20.0644500181,49.5657146589,20.1464668912,42.1025453257,0.680089081802995,0.00365906846846307,20.1464668389585
"Lemieux","North America",334284,190486,0,287219,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",422620," "," ",0," "," "," ",53473.5140775,42.2337784929,53.4735140775,42.4065525076,50.6859705627,0.709512603507755,0.0077066929836738,42.4065525168316
"Lemieux","North America",334295,190487,0,287229,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",422621," "," ",0," "," "," ",101377.068748,56.9812617311,101.377068748,57.2150513019,93.0791080683,1.35798002973373,0.0104214893988214,57.2150513581519
"UNNAMED","North America",334296,195181,0,287230,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",428203," "," ",0," "," "," ",125641.859311,25.4117396445,125.641859311,25.5156854007,104.628013967,1.56685492509532,0.00463484474790536,25.5156935960793
"Lemieux","North America",334306,190484,0,287239,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",422618," "," ",0," "," "," ",251105.777735,269.308190643,251.105777735,270.412108595,227.789455394,3.1354306200883,0.0492191070824247,270.412108267767
"Hozier","North America",334367,216456,0,287287,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",452660,"Hozier islands","Hozier islands",0," "," "," ",62072.4981225,29.8496222504,62.0724981225,29.9737570296,55.8341158432,0.866729566376577,0.00551807047973323,29.9737569183245
"UNNAMED","North America",334372,196411,0,287292,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",429436," "," ",0," "," "," ",55236.3119482,24.3698869939,55.2363119482,24.4712670713,47.0438299361,0.698969333548075,0.00450627308924116,24.471267114926
"Leybourne","North America",334389,191296,0,287305,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",423525," "," ",0," "," "," ",54839.3211986,47.9681140565,54.8393211986,48.168192683,52.5422593688,0.81001615060301,0.00888891589513879,48.1681926977568
"Hobart","North America",334395,195066,0,287310,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",428088," "," ",0," "," "," ",115870.759993,46.0196046661,115.870759993,46.2115549569,103.876161774,1.58598972562152,0.00852780540805467,46.2115549416214
"Leybourne","North America",334398,216457,0,287313,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",452661,"Leybourne islands","Leybourne islands",0," "," "," ",49981.3337681,21.5781380404,49.9813337681,21.6682862139,44.5261038112,0.657933631284088,0.00400382950157247,21.6682863495422
"UNNAMED","North America",334412,195111,0,287325,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",428133," "," ",0," "," "," ",51699.6454872,22.3906871012,51.6996454872,22.4844365958,42.5184556234,0.632708358215863,0.00416211916458951,22.4844366196252
"Leybourne","North America",334427,191301,0,287334,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",423530,"Leybourne","Leybourne",0," "," "," ",93246.4577495,93.6362493907,93.2464577495,94.0282898719,83.5246399335,1.19705608558582,0.0174052807033939,94.028289823928
"Alareak","North America",334428,192351,0,287335,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",424640,"Alareak","Alareak",0," "," "," ",58221.5293472,29.4064246706,58.2215293472,29.5298718725,49.8289499287,0.759212623988519,0.00547806933794542,29.5298719197504
"Diamond","North America",334434,198694,0,287339,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",432293," "," ",0," "," "," ",50228.6524328,30.3799053703,50.2286524328,30.5074833561,45.1335626561,0.674675788359261,0.00566105024698087,30.5074834689997
"UNNAMED","North America",334462,198750,0,287358,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",432349," "," ",0," "," "," ",81087.2637456,49.5217920956,81.0872637456,49.7307736243,70.2758912842,1.12302682447014,0.00926565016295848,49.7307736401305
"UNNAMED","North America",334470,198762,0,287366,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",432361," "," ",0," "," "," ",49052.2086873,37.805003921,49.0522086873,37.9650535292,46.8334351412,0.700004385567938,0.00709255650324002,37.965053589712
"UNNAMED","North America",334517,175046,0,287412,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",229725,"Ikâríssat","Ikâríssat",0," "," "," ",68609.4716186,30.0365915293,68.6094716186,30.1671575608,57.4112473602,0.845565746120909,0.00576731634660248,30.1671576064654
"UNNAMED","North America",334534,192050,0,287428,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",424318," "," ",0," "," "," ",61517.0016468,32.9699050492,61.5170016468,33.1142153182,51.8656258836,0.7496388278877,0.00637085381944144,33.1142154389883
"Kaigosuiyat","North America",334600,196962,0,287491,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",430005," "," ",0," "," "," ",110424.342432,46.923753564,110.424342432,47.1324948928,97.3171869788,1.47676944224407,0.00920780495928498,47.1324951792011
"Opposite","North America",334631,195380,0,287520,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",428402,"Danish Island"," ",0," "," "," ",58612.776657,61.717282833,58.612776657,61.9931448663,48.54255392,0.806557606820817,0.0121673841245681,61.993144864675
"UNNAMED","North America",334633,197433,0,287522,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",430741," "," ",0," "," "," ",70569.7186545,27.0670093909,70.5697186545,27.188029665,60.359996424,0.956036278143113,0.00533779781562065,27.1880296692158
"UNNAMED","North America",334647,212874,0,287536,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",448748," "," ",0," "," "," ",52269.5539575,36.4088425599,52.2695539575,36.5719642131,47.9270791773,0.704290124786326,0.00719459366489552,36.571964249495
"UNNAMED","North America",334689,212883,0,287573,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",448757," "," ",0," "," "," ",42954.828106,52.0035814561,42.954828106,52.2396030911,37.9325170924,0.64103062733651,0.0104116388859928,52.239602879558
"UNNAMED","North America",334710,207187,0,287594,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",442997," "," ",0," "," "," ",101499.319458,31.6080279636,101.499319458,31.7519615647,81.3777875266,1.33170181532991,0.0063501439383477,31.7519616929881
"UNNAMED","North America",334722,207266,0,287604,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",443076," "," ",0," "," "," ",97401.4942337,26.3624173552,97.4014942337,26.4827956555,79.6906185034,1.29155223773249,0.00531162168717982,26.4827957705097
"UNNAMED","North America",334725,207243,0,287607,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",443053," "," ",0," "," "," ",148770.811445,66.9657823807,148.770811445,67.2716035231,125.539469183,2.09130011727005,0.0134942828068098,67.2716035253984
"UNNAMED","North America",334740,207855,0,287621,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",443665," "," ",0," "," "," ",60746.451765,25.6224940822,60.746451765,25.739785054,52.0939800679,0.840545041757497,0.00517612816897621,25.7397849827281
"UNNAMED","North America",334763,208471,0,287643,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",444281," "," ",0," "," "," ",72885.1597621,26.0286571609,72.8851597621,26.1481049996,62.446812245,1.02399829743502,0.00527218057150455,26.1481050831501
"UNNAMED","North America",334786,209481,0,287666,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",445291," "," ",0," "," "," ",212780.199259,73.5816577435,212.780199259,73.9212872266,185.431501882,2.9942661123273,0.014997301379829,73.9212871743344
"Duck","North America",334816,212861,0,287690,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",448734," "," ",0," "," "," ",30882.7303356,31.9987100075,30.8827303356,32.1480718967,28.088581617,0.429692983962818,0.00660348798494271,32.1480719485723
"Duck","North America",334817,212862,0,287691,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",448735," "," ",0," "," "," ",49996.5642114,55.4538637775,49.9965642114,55.7132251689,45.7981540939,0.729508387623894,0.0114697402701991,55.7132251990777
"Duck","North America",334819,212865,0,287693,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",448738," "," ",0," "," "," ",26796.2639918,20.2150456741,26.7962639918,20.3098074085,22.8799106163,0.403617904684683,0.00419197209283006,20.3098074440069
"UNNAMED","Eurasia",334829,212914,0,287700,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",448791," "," ",0," "," "," ",104589.016401,114.061261553,104.589016401,114.59992214,87.9697304427,1.41326434314558,0.0238567308698901,114.599922010179
"Walkendorff","North America",334862,179405,0,287731,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",234084,"Kekertak","Kekertak",0," "," "," ",103292.944778,43.3139752056,103.292944778,43.4588639375,99.2424813887,1.30925522040008,0.00697975370088592,43.4588633959982
"UNNAMED","Eurasia",334868,179308,0,287737,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",233987,"Sammisoq","Sammisoq",0," "," "," ",35531.6288365,22.1041395851,35.5316288365,22.178361234,33.1449882328,0.45354247345447,0.00356865275893236,22.1783611641285
"Nanortalik","Eurasia",334878,179636,0,287747,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",234315," "," ",0," "," "," ",37022.0652563,20.3020753639,37.0220652563,20.3708225798,35.0409365326,0.443772233344315,0.00329159920427236,20.3708225711866
"UNNAMED","North America",334894,179580,0,287762,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",234259,"The Round","Angmalortoq",0," "," "," ",34640.1327261,46.0997631629,34.6401327261,46.2582164603,32.2173395533,0.431896142104212,0.00753180726954227,46.258216699164
"UNNAMED","North America",334895,179559,0,287763,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",234238,"The Long","Amitsoq",0," "," "," ",65037.4200972,44.0605297675,65.0374200972,44.2116338721,56.7386202888,0.711414416121886,0.00719024376210696,44.2116337313412
"UNNAMED","North America",334925,167055,0,287791,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",221732,"Itivdlingujuk","Itivdlíngûjuk",0," "," "," ",58331.0950379,22.826439442,58.3310950379,22.906458917,53.2480299648,0.783885417205262,0.00376871600103951,22.9064589453367
"Illukasik","North America",334932,167059,0,287798,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",221736,"Illukasik","Igdlokasik",0," "," "," ",37253.4116326,22.6459290798,37.2534116326,22.7255427822,33.1519201217,0.4859783596555,0.00374473549956009,22.7255428677659
"UNNAMED","Eurasia",334943,179501,0,287809,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",234180," "," ",0," "," "," ",158385.597331,42.7997640734,158.385597331,42.9588083806,146.070094511,2.10429643313598,0.00730874891750292,42.9588083324425
"UNNAMED","Eurasia",334945,179849,0,287811,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",234528," "," ",0," "," "," ",29823.5214164,22.9976243547,29.8235214164,23.0841847134,25.6096926813,0.415308854098834,0.00395874801249356,23.0841845429317
"Otto Rud","North America",334947,179858,0,287813,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",234537," "," ",0," "," "," ",50368.6783795,23.5496003591,50.3686783795,23.6384322265,47.1738375643,0.679461019309167,0.00405939312696011,23.6384323182728
"UNNAMED","North America",334965,180138,0,287829,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",234817," "," ",0," "," "," ",194234.71941,86.27115659,194.23471941,86.614313119,182.203609117,2.69562833254484,0.0154157195269753,86.6143132004851
"UNNAMED","North America",334985,182316,0,287847,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",239136,"Iceland","Islande",0," "," "," ",107062.352249,36.8215553396,107.062352249,36.9730260698,111.394580549,1.42379601833923,0.00674818679130629,36.973026068331
"UNNAMED","Eurasia",334987,182316,0,287849,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",239136,"Iceland","Islande",0," "," "," ",59799.62784,33.4836394032,59.79962784,33.6219660976,59.0503997709,0.825806217268616,0.0061570762481731,33.6219661224575
