candidate_id,accepted_species,trait_name,normalized_value,source_url,source_excerpt,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason
palmpedia-79545eec1b80c9db7d702a52,Dypsis pachyramea,flower_size_class,very_small,https://web.archive.org/web/20200105120827id_/http://www.palmpedia.net:80/wiki/Dypsis_pachyramea,"FLOWERS at anthesis 2 x 1.5 mm, briefly stalked;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-190ccccaa09428837db4adb5,Dypsis coursii,flower_primary_color,yellow_orange,https://web.archive.org/web/20200105121212id_/http://www.palmpedia.net:80/wiki/Dypsis_coursii,FLOWERS yellowish;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-febebc66f4dbe46363e0b9c1,Dypsis turkii,flower_size_class,very_small,https://web.archive.org/web/20200105121322id_/http://www.palmpedia.net:80/wiki/Dypsis_turkii,"Staminate flowers globose, about 1.5 mm in diam.;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-fd338fd49fa2d20dc22c58bf,Dypsis turkii,flower_size_class,very_small,https://web.archive.org/web/20200105121322id_/http://www.palmpedia.net:80/wiki/Dypsis_turkii,Pistillate flowers globose 2.5 x 2.5 mm;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-cfb7ec0f006ed283f8a5c36c,Areca rheophytica,flower_size_class,small,https://web.archive.org/web/20200217205519id_/http://www.palmpedia.net:80/wiki/Areca_rheophytica,Pistillate flower (female) at anthesis about 11 x 3 mm tipped with 3 short stigmas.,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-fb5992c50e4e17b38f4fef44,Dypsis viridis,flower_size_class,very_small,https://web.archive.org/web/20200105121527id_/http://www.palmpedia.net:80/wiki/Dypsis_viridis,FLOWERS about 1.1 x 1 mm;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-b0f90b336b1b49f7ef392d83,Dypsis viridis,flower_size_class,very_small,https://web.archive.org/web/20200105121527id_/http://www.palmpedia.net:80/wiki/Dypsis_viridis,"FLOWERS known only in immature bud, about 0.8 mm in diam.;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-6b21f3a6047f5e46b32473e3,Dypsis bonsai,flower_primary_color,yellow_orange,https://web.archive.org/web/20200105120526id_/http://www.palmpedia.net:80/wiki/Dypsis_bonsai,"petals orange, 2-2.6 x 1.3-1.5 mm (on an up to 0.6 mm high receptacle);",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-a71c18d6b8e3678ca2824bbb,Dypsis brevicaulis,flower_size_class,very_small,https://web.archive.org/web/20200105120946id_/http://www.palmpedia.net:80/wiki/Dypsis_brevicaulis,The individual flowers are up to 3 mm (0.12 in) in diameter.,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-cc0683a55bbad2a9d9127513,Dypsis saintelucei,flower_primary_color,yellow_orange,https://web.archive.org/web/20200129185750id_/http://www.palmpedia.net:80/wiki/Dypsis_saintelucei,"petals yellow, connate for 1-1.6 mm.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-51dc1f61a524dc29d4b6ea52,Pritchardia kahukuensis,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20200124085823id_/http://www.palmpedia.net:80/wiki/Pritchardia_kahukuensis,"inflorescences composed of one panicle, erect and slightly shorter than leaf blades in flower, arching and about equaling or slightly exceeding leaf blades in fruit, panicle branched to 2(3) orders, rachillae permanently clothed with short, dense reddish brown hairs;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-83b070bad4202d276f5d8079,Pritchardia napaliensis,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20200124131642id_/http://www.palmpedia.net:80/wiki/Pritchardia_napaliensis,"inflorescences composed of 1-3 panicles, shorter than to equaling petioles in flower and fruit, panicles branched to 2 (or 3?) orders, rachillae glabrous;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-027518511993ac12b02f8944,Dypsis simianensis,flower_primary_color,white,https://web.archive.org/web/20200105121031id_/http://www.palmpedia.net:80/wiki/Dypsis_simianensis,FLOWERS white;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-d80326f1bee28f684108eef6,Arenga retroflorescens,flower_size_class,small,https://web.archive.org/web/20200124191315id_/http://www.palmpedia.net:80/wiki/Arenga_retroflorescens,staminate flowers 9 mm.,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-cdb44554796ac1303518872b,Arenga retroflorescens,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20200124191315id_/http://www.palmpedia.net:80/wiki/Arenga_retroflorescens,"wide, stamens about 36, the filaments very short, anthers linear, acute or even apiculate to emarginate at apex: pistillate spike shorter than the staminate but with bracts extended much beyond it, the whole inflorescence including bracts about 35 cm.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-77fc6e18de6d05c188e42b48,Arenga retroflorescens,flower_size_class,small,https://web.archive.org/web/20200124191315id_/http://www.palmpedia.net:80/wiki/Arenga_retroflorescens,"long, nearly or quite enclosed by the black bract fibers: pistillate flowers 10 mm.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-0543289b0e17d4c00269df52,Arenga retroflorescens,flower_size_class,small,https://web.archive.org/web/20200124191315id_/http://www.palmpedia.net:80/wiki/Arenga_retroflorescens,"wide, corolla 10 mm.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-2258b452bf87bba793846e34,Dypsis elegans,flower_primary_color,yellow_orange,https://web.archive.org/web/20200105115954id_/http://www.palmpedia.net:80/wiki/Dypsis_elegans,"FLOWERS yellow in bud, orange at anthesis;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-48ea26587b7d3f78b4761c42,Dypsis lutea,flower_primary_color,yellow_orange,https://web.archive.org/web/20200105121007id_/http://www.palmpedia.net:80/wiki/Dypsis_lutea,"rachillae 4-17 cm, with dense triads and dark yellow flowers.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-17e76be3bae6fb7dffe0cdc7,Dypsis dransfieldii,flower_primary_color,white,https://web.archive.org/web/20200105120329id_/http://www.palmpedia.net:80/wiki/Dypsis_dransfieldii,flowers cream-coloured.,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-8581995f6ac0625d4f025cf5,Pritchardia arecina,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20200124090143id_/http://www.palmpedia.net:80/wiki/Pritchardia_arecina,"inflorescences composed of 1 or 2 panicles, equaling to exceeding petioles in flower, exceeding petioles or equaling leaf blades in fruit, panicles branched to 2 orders, rachillae permanently clothed with dense, felt-like to nearly woolly indumentum;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-e055238e66702c9a22cc0e21,Sabal domingensis,flower_primary_color,white,https://web.archive.org/web/20200129185405id_/http://www.palmpedia.net:80/wiki/Sabal_domingensis,"Each stalk divides into numerous branches that hold the small, 0.25 in (8 cm) creamy white flowers.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-2bbc18acf60d72fe0d73b211,Dypsis eriostachys,flower_size_class,very_small,https://web.archive.org/web/20200105121442id_/http://www.palmpedia.net:80/wiki/Dypsis_eriostachys,"STAMINATE FLOWER buds pyramidal, 1.6 x 1.1 mm;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-f4a6a2777b4d23e301ad85ab,Dypsis eriostachys,flower_size_class,very_small,https://web.archive.org/web/20200105121442id_/http://www.palmpedia.net:80/wiki/Dypsis_eriostachys,"Immature PISTILLATE FLOWER rounded, about 0.8 mm in diam.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-b83fe075372fcf86478900f2,Pritchardia perlmanii,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20200124130945id_/http://www.palmpedia.net:80/wiki/Pritchardia_perlmanii,"inflorescences composed of 1 panicle, shorter than or equaling petioles in flower, equaling petioles to equaling leaf blades in fruit, panicle branched to 2 orders, rachillae glabrous;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-a391b13995db38c411de85f7,Dypsis delicatula,flower_size_class,very_small,https://web.archive.org/web/20200105121217id_/http://www.palmpedia.net:80/wiki/Dypsis_delicatula,Staminate flowers globose about 0.7 mm in diam.;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-de9d62f4c582255044952b3f,Dypsis delicatula,flower_size_class,very_small,https://web.archive.org/web/20200105121217id_/http://www.palmpedia.net:80/wiki/Dypsis_delicatula,"Pistillate flower globose, about 0.7 x 0.7 mm;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-016b3a5cd30ea6b58fa8c680,Dypsis faneva,flower_primary_color,yellow_orange,https://web.archive.org/web/20200105115018id_/http://www.palmpedia.net:80/wiki/Dypsis_faneva,FLOWERS orange in bud;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-f38ba3a7a611df6ffd6b1fac,Copernicia gigas,flower_primary_color,white,https://web.archive.org/web/20200119124053id_/http://www.palmpedia.net:80/wiki/Copernicia_gigas,"Solitary trunk, up to 20 meters, with a diameter up to 50 centimeters, trunk covered by petiole bases on the younger part, smooth and grayish color on the older part, petiole armed with thorns, huge fan leaves green o top, and covered by waxy gray patina underneath, marginally costapalmate, the inflorescence arrises from the crown between the leaves, up to 3 meters long, arched and ramified, stretching out beyond the top and carrying whitish bisexual flowers.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-0561c71235e7ec316d0ca0e7,Dypsis cookei,flower_size_class,very_small,https://web.archive.org/web/20200105120731id_/http://www.palmpedia.net:80/wiki/Dypsis_cookei,STAMINATE FLOWER bud about 0.7 mm in diam.;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-e561062e7bb2d61468257543,Pritchardia kaalae,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20200124131301id_/http://www.palmpedia.net:80/wiki/Pritchardia_kaalae,"inflorescences composed of 1-3 panicles, equaling to exceeding leaf blades in flower, exceeding leaf blades in fruit, panicles branched to 2 orders, rachiIlae glabrous;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-2345287cd98ad7d22a031513,Roystonea altissima,flower_primary_color,blue_purple,https://web.archive.org/web/20200224105106id_/http://www.palmpedia.net:80/wiki/Roystonea_altissima,"Staminate flowers violet, darkest at the bases of petals and filaments;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-70c1df4b68f3f38f814af2bf,Roystonea altissima,flower_primary_color,blue_purple,https://web.archive.org/web/20200224105106id_/http://www.palmpedia.net:80/wiki/Roystonea_altissima,"Pistillate flowers violet, 2.5-4 per cm;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-5d846bece104babcbb6cf2a1,Roystonea altissima,flower_primary_color,blue_purple,https://web.archive.org/web/20200224105106id_/http://www.palmpedia.net:80/wiki/Roystonea_altissima,Its dark trunk and violet flowers allies this species with R.,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-c1e9ab3ae96abf51dc3ebed0,Borassus heineanus,flower_size_class,medium,https://web.archive.org/web/20240222110846id_/https://palmpedia.net/wiki/Borassus_heineanus,Pistillate flowers 2.5 × 2 cm;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-ce4ce8571563deb1928cfe8f,Dypsis remotiflora,flower_size_class,very_small,https://web.archive.org/web/20200105120410id_/http://www.palmpedia.net:80/wiki/Dypsis_remotiflora,STAMINATE FLOWER about 1.0 x 0.8 mm;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-feac6069a8c34a52587fe382,Dypsis trapezoidea,flower_size_class,very_small,https://web.archive.org/web/20200105121522id_/http://www.palmpedia.net:80/wiki/Dypsis_trapezoidea,"STAMINATE FLOWER buds (still immature) rounded, about 1.2 mm in diam.;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-8ff6de19593bef68bce29183,Roystonea princeps,flower_primary_color,blue_purple,https://web.archive.org/web/20200130232328id_/http://www.palmpedia.net:80/wiki/Roystonea_princeps,the anthers of the male flowers are purplish.,false,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,anther colour alone is not primary flower colour
palmpedia-2dde6f643e6e195c1f388b5e,Roystonea princeps,flower_primary_color,white,https://web.archive.org/web/20200130232328id_/http://www.palmpedia.net:80/wiki/Roystonea_princeps,Staminate flowers white;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-14c9071ba280984e74593543,Roystonea princeps,flower_primary_color,white,https://web.archive.org/web/20200130232328id_/http://www.palmpedia.net:80/wiki/Roystonea_princeps,"Pistillate flowers white, 2-3.5 per cm;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-f44389d3471cf9607a79a3a9,Zombia antillarum,flower_primary_color,white,https://web.archive.org/web/20200131210606id_/http://www.palmpedia.net:80/wiki/Zombia_antillarum,"In summer, a short clustered stem of tiny white flowers will appear from the crownshaft of each trunk among the fronds.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-3c689c01e2fd75090e239e08,Coccothrinax crinita,flower_primary_color,yellow_orange,https://web.archive.org/web/20200123051536id_/http://www.palmpedia.net:80/wiki/Coccothrinax_crinita,"Flower: dioecious, (male and female flowers on separate plants), yellow flowers.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-663961f48a0104e033d2e91b,Dypsis henrici,flower_size_class,very_small,https://web.archive.org/web/20200105121001id_/http://www.palmpedia.net:80/wiki/Dypsis_henrici,"STAMINATE FLOWER buds pointed, 1.5 x 1 mm;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-07991e14c928ad5f025c3674,Dypsis sanctaemariae,flower_size_class,very_small,https://web.archive.org/web/20200105121021id_/http://www.palmpedia.net:80/wiki/Dypsis_sanctaemariae,"STAMINATE FLOWER buds bluntly pointed, about 2.5 x 1.5 mm;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-6a887c9fd359571de63fbdf8,Dypsis sanctaemariae,flower_size_class,very_small,https://web.archive.org/web/20200105121021id_/http://www.palmpedia.net:80/wiki/Dypsis_sanctaemariae,PISTILLATE FLOWER 4 x 2.5 mm;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-a3a66059fd0a8e82ab08a5e0,Ravenea beentjei,flower_primary_color,yellow_orange,https://web.archive.org/web/20200120200708id_/http://www.palmpedia.net:80/wiki/Ravenea_beentjei,"Staminate flowers yellow, calyx connate for about 0.4 mm, lobes 1.6 -2 ?x 0.8- 1 mm;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-6639596e565d4f5a75613310,Ravenea beentjei,flower_primary_color,yellow_orange,https://web.archive.org/web/20200120200708id_/http://www.palmpedia.net:80/wiki/Ravenea_beentjei,"Pistillate flowers yellow, sepals connate for about 1.6 mm, lobes about 0.8 ?",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-0a7cd299f75532b62d032090,Dypsis pustulata,flower_size_class,very_small,https://web.archive.org/web/20200105120831id_/http://www.palmpedia.net:80/wiki/Dypsis_pustulata,"Staminate flowers somewhat globular at anthesis, ± bullet-shaped in bud, about 5 mm long, 5 mm wide;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-d9c89c89ce43768110ae805c,Dypsis pustulata,flower_size_class,very_small,https://web.archive.org/web/20200105120831id_/http://www.palmpedia.net:80/wiki/Dypsis_pustulata,"Immature pistillate flower obovoid, about 3.5 × 2 mm;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-22448a44e9ef1f553b2b2dab,Dypsis pustulata,flower_primary_color,white,https://web.archive.org/web/20200105120831id_/http://www.palmpedia.net:80/wiki/Dypsis_pustulata,"Single-stemmed or clustering palm, distinctive in the presence of irregular pustules on the leaf sheaths, the sigmoid leaflets few in number and grouped, the inflorescence branched to 2 orders with staminate flowers at anthesis globose, with whitish petals and sagittate anthers.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-58a0f2434b2e92f719ec52f0,Pritchardia forbesiana,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20200124090514id_/http://www.palmpedia.net:80/wiki/Pritchardia_forbesiana,"inflorescences composed of 1-4 panicles, shorter than to equaling petioles in flower and fruit, panicles branched to 2 orders, rachillae glabrous to clothed with scurfy indumentum in flower, glabrous in fruit;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-fc5c586d3daa901e45a7bb01,Pritchardia waialealeana,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20200124124910id_/http://www.palmpedia.net:80/wiki/Pritchardia_waialealeana,"inflorescences composed of 1-3 panicles, shorter than or equaling petioles in flower and fruit, panicles branched to 3 orders, rachillae glabrous;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-36f7569977c191ed7964ed7d,Pritchardia waialealeana,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20200124124910id_/http://www.palmpedia.net:80/wiki/Pritchardia_waialealeana,"All three share the undulate leaf blades, incompletely covered abaxially with lepidia, and with drooping segment tips, inflorescences shorter than or equaling the petioles with panicles branched to three orders, glabrous rachillae, and small fruits.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-6dbe2749c682b25dae817c2e,Roystonea violacea,flower_primary_color,blue_purple,https://web.archive.org/web/20200124191414id_/http://www.palmpedia.net:80/wiki/Roystonea_violacea,"Staminate flowers violet, darker toward the base of the petals and filaments;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-f62fa71327520ec99d777d5f,Roystonea violacea,flower_primary_color,blue_purple,https://web.archive.org/web/20200124191414id_/http://www.palmpedia.net:80/wiki/Roystonea_violacea,"Pistillate flowers violet, 2-2.5 per cm.;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-e309c8e6c06ef7cf4bbc2a2d,Dypsis acaulis,flower_size_class,very_small,https://web.archive.org/web/20200126115355id_/http://www.palmpedia.net:80/wiki/Dypsis_acaulis,FLOWERS 0.7 mm high;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-38f8857547f9ab0e0dc98b2d,Dypsis bosseri,flower_size_class,very_small,https://web.archive.org/web/20200105120726id_/http://www.palmpedia.net:80/wiki/Dypsis_bosseri,FLOWERS about 1.5 mm in diam.;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-1467eeb17c2151c983de9c83,Dypsis pulchella,flower_size_class,very_small,https://web.archive.org/web/20200105120400id_/http://www.palmpedia.net:80/wiki/Dypsis_pulchella,STAMINATE FLOWER about 2.5 x 1.5 mm;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-84c0e52a925258d4f533f51c,Dypsis pulchella,flower_size_class,very_small,https://web.archive.org/web/20200105120400id_/http://www.palmpedia.net:80/wiki/Dypsis_pulchella,"PISTILLATE FLOWER bud immature, about 1 mm in diam.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-dc71eaa78e2237e103de4075,Dypsis basilonga,flower_size_class,very_small,https://web.archive.org/web/20200105115012id_/http://www.palmpedia.net:80/wiki/Dypsis_basilonga,Staminate flowers in bud 4 mm long.,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
