candidate_id,trait_name,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,accepted_species,normalized_value,source_url,source_lineage,source_excerpt,deterministic_order
wfo-fna-foc-d353550c72460fd9fe6a88e8,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Isotrema cucurbitifolium,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Isotrema cucurbitifolium,"Flowers in axils of leafy shoots, solitary.",226aa47646a49012180dea177eadb61e2aac26096b09d909d23ee7e12186980e
wfo-fna-foc-87693d8f396a443be36bb726,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Cleyera parvifolia,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Cleyera parvifolia,"Flowers axillary, solitary or rarely to 3 in a cluster.",24ab0b977cbe5b372ca9bf292eef4ba920199fde1da6bd8bfdad3454afd3d2d2
wfo-fna-foc-5fb8591dcfc56755ac3e71e7,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Epicharis cumingiana,raceme_spike_panicle,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Epicharis cumingiana,"Thyrses linear, ± as long as petioles, ca. 8 cm, densely covered with yellow thick trichomes, borne on older branches and sometimes also axillary.",28cd794fae15ef8f88717fc7a65e6e96e1ecc2c119c50bcbff515559e9b86860
wfo-fna-foc-498ed4afb4867281dce9dc59,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Capparis tenera,few_flowered,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Capparis tenera,"Inflorescences superaxillary rows, (1 or)2- or 3-flowered.",2ac3cf29db30237ebb69f792efe2a4f25a6796b59d988cfa4a05c84dcbf71b28
wfo-fna-foc-c22234a4b7c923a3fb7aca22,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Buxus harlandii,composite_display,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Buxus harlandii,"Inflorescences axillary and terminal, capitate; rachis 3-5 mm, densely pubescent; bracts 6-8 pairs, ovate-triangular, ca. 1.5 mm, acute, pubescent toward base abaxially.",2d3d188bc8464736cca4373fb7fa36546d49d32db44a81e0a9f857052a7b61b6
wfo-fna-foc-8f235eab12622228492a1f7a,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Eurya cuneata,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Eurya cuneata,"Flowers axillary, solitary or to 4 in a cluster.",2d61bc14f4a22ea0284ec77779d00450ea4dd4689d6f862bee178e997402a53b
wfo-fna-foc-8228bd36f0ac91c6442f95a9,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Eurya stenophylla,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Eurya stenophylla,"Flowers axillary, solitary or to 3 in a cluster.",30e29279d60e981eab2edbe99d3e00098d473862f57cdc9c5302f7f89a754d5e
wfo-fna-foc-8aa9511d01f1635fe2dcafa3,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Calea urticifolia,umbel_corymb,https://files.worldfloraonline.org/files/Flora%20d%27Afrique/WFO-fdac.zip,provider_treatment:flora_d_afrique:Calea urticifolia,"Capitules hétérogames, campanulés, de 8-9 mm de long, pédonculés, groupés par 3-7 en petites cymes ombelliformes axillaires et terminales; pédoncule grêle, de 1.0-2.5 cm de long, anguleux, pubérulent; bractées involucrales 4-5-sériées, les externes herbacées, plus petites que les internes, ovales, de 4-5 mm de long, aiguës au sommet, tomenteuses extérieurement; bractées involucrales médianes lancéolées, de 6 mm de long, membraneuses, glabres, 7-8-nervées, aiguës à courtement acuminées; bractées involucrales internes oblongues, de 6-7 mm de long.",368be2bfa08d30460877d142a98e8e9da8be979b3b0b99b8671e301f1f27e2cf
wfo-fna-foc-ca37ee3b51ebfb3ee1cd81e9,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Hypoxis angustifolia,umbel_corymb,https://files.worldfloraonline.org/files/Flora%20d%27Afrique/WFO-fdac.zip,provider_treatment:flora_d_afrique:Hypoxis angustifolia,"Herbe' de 15-60 cm de haut, couverte de poils généralement épars et blancs; corme subcylindrique, de 2-4 cm de long et 1-3 cm de diam.' Feuilles' nombreuses, dépassant le plus souvent nettement les inflorescences, linéaires, de 12-55 cm de long et 1-5-(7) cm de large.' Inflorescences' 1-5, en racèmes corymbiformes 2-4 flores ou fleurs solitaires, de 8-40 cm de long; bractées de 4-16 mm de long.' Fleurs' pédicellées; tépales verdâtres extérieurement, jaunes intérieurement, ovales, de 4-9 mm de long et 2-3 mm de large; étamines externes un peu plus longues que les internes, les externes à filet de 2,5-3,5 mm de long, les internes à filet de 1,5-2,5 mm de long; anthères profondément sagittées, à partie libre de 0,5-1 mm de long, à partie soudée de 1-2 mm de long; ovaire subcylindrique, de 3-5 mm de long; style de 0,5-2 mm de long; stigmates de 1-2,5 mm de long.",36f184ff7097723dfe35479f8cab7f0e11ae38c907482ff2c9118174352192ac
wfo-fna-foc-cc684195d81875949690cb50,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Trigonostemon philippinensis,raceme_spike_panicle,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Trigonostemon philippinensis,"Inflorescences terminal, pyramidal thyrses, to 20 cm, brown pubescent.",377e84adbd9931140cb140d826854f186e26c36b7740ddf3d07ae4f584d3c447
wfo-fna-foc-f23b1701388dfad323ebae50,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Decaspermum albociliatum,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Decaspermum albociliatum,"Flowers bisexual, axillary, solitary or occasionally 2, 5-merous, white villous; bracteoles linear, 5-7 mm, persistent, villous.",38675a8e7a4496852a1da0a98c111b66c4c8bb6c643a9f2fde51f89d23d04a54
wfo-fna-foc-8bf78de9aad7dc9b584716a8,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Veronicastrum villosulum,composite_display,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Veronicastrum villosulum,"Inflorescences capitate, axillary, 1-1.5 cm; bracts lanceolate, as long as or shorter than corolla, ciliate.",38d8c80fe24ccac6d3916664547c869528a0ee68c787e729d1ef1c46c977dd5e
wfo-fna-foc-068ba9b38dd130461585f679,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Begonia rostrata,umbel_corymb,https://files.worldfloraonline.org/files/Flora%20d%27Afrique/WFO-fdac.zip,provider_treatment:flora_d_afrique:Begonia rostrata,"Herbe' à tiges de 0,7-1,50 m de haut, dressées, rarement subétalées, ramifiées, glabres.' Feuilles' à stipules ovales, oblongues à linéaires-lancéolées, entières, aiguës à arrondies et munies d'une soie au sommet, de 1,5-9 mm de long, glabres, ± caduques; pétiole de 1,2-10 cm de long, grêle, glabre, muni d'un anneau de cils à l'insertion du limbe; limbe obliquement ovale à ovale-lancéolé, asymétrique, obliquement cordé à la base, à une oreillette plus développée que l'autre, acuminé, de 2,5-12 cm de long et 2-9 cm de large, irrégulièrement et doublement crénelé, à dents arrondies, membraneux, concolore à l'état sec, glabre ou éparsement pubescent en dessus; nervures basales 5-7 un peu saillantes en dessous; nervures latérales 2-3 paires, ramifiées et terminées dans les dents, ± saillantes en dessous.' Inflorescences' en cymes axillaires, 2-sexuées, pauciflores, parfois 2-flores, glabres; pédoncule de 0,7-1,4 cm de long; bractées ovales-lancéolées, de 1-3,8 mm de long, terminées par une soie, ± persistantes.' Fleurs' blanches, jaunes à mauve clair.' Fleurs' ♂ à pédicelle de 8-17 mm de long, grêle; tépales 4, glabres; les externes suborbiculaires, ou ± largement ovales, de 3-10 mm de long et 1,8-8 mm de large; les internes oblongs ou obovales, de 1,4-8 mm de long et 1-4 mm de large; étamines 30-60; filets de 0,5-4 mm de long, souvent légèrement soudés à la base; anthères suborbiculaires à ellipsoïdes, arrondies et apiculées au sommet, de 0,4-0,9 mm de long et 0,3-0,7 mm de large, à déhiscence longitudinale.' Fleurs ♀ à pédicelle de 4-7 mm de long, grêle; tépales 5; les 2 externes ovales ou largement ovales, arrondis à subaigus au sommet, de 1,2-4,5 mm de long et 0,6-2 mm de large; les 3 internes obovales, étroitement ovales à sublinéaires, arrondis à subaigus au sommet, de 1-3,8 mm de long et 0,5-1,5 mm de large; ovaire ellipsoïde, de 3-6 mm de long et 2-4 mm de large, 3-loculaire, à 3 ailes triangulaires, inégales, entourant complètement l'ovaire et dépassant le sommet; styles 3, parfois légèrement soudés à la base, fourchus; plages stigmatiques spiralées et confluentes à la base; placentas centraux, entiers ou bifides.",3bb7ced3b36e543e1fb6fd1422f4946e02f8d373f741bec65cb9309c5a7a8714
wfo-fna-foc-fe7e60236fee7181432d39a6,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Lithophragma cymbalaria,raceme_spike_panicle|solitary,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,provider_treatment:fna:Lithophragma cymbalaria,"Inflorescences solitary flowers or 1-3, (lax), nodding, 2-5(-8)-flowered racemes, simple, (10-40 cm).",3ded95792769bdc2dae64ab50661f065cf284e0119fbbf416e116d09fd993b07
wfo-fna-foc-e375513c5bb9168cf0951ff1,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Buxus sinica,composite_display,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Buxus sinica,"Inflorescences axillary, capitate; rachis 3-4 mm, pubescent; bracts broadly ovate, 2-2.5 mm, ± pubescent abaxially.",3f44a743aa0480d5119b9c8f3912db50fdf802c4d7d6d0f769ae88df81e9b050
wfo-fna-foc-ee66158e69d74a7a883ca42f,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Sinoradlkofera minor,raceme_spike_panicle,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Sinoradlkofera minor,"Thyrses terminal, rarely axillary, nearly as long as leaves, pubescent; branches spreading.",51751ad5dbc86fb9c3571e9910491b2380fb690abbf4af77b5887787748ca7bd
wfo-fna-foc-d197228ec0bd40b4604d03f1,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Prasoxylon hongkongense,raceme_spike_panicle,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Prasoxylon hongkongense,"Thyrses in upper leaf axils, 12-25 cm, appressed yellowish gray pubescent.",539c61d56f1d2d9241faa9f1c241e1e491de4ec2c35922a7eed4b97360ec46a8
wfo-fna-foc-d6ee5cd4b47b845137692dae,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Isotrema howii,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Isotrema howii,"Flowers axillary, sometimes on old woody stems, solitary or paired.",626c1755a4583efc222922056916e20bbc593eb9ed403c8a63baa52f7134df63
wfo-fna-foc-95928bbecb2149d9feb4c820,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Eurya strigillosa,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Eurya strigillosa,"Flowers axillary, solitary or to 3 in a cluster.",663212ebc481bc371f418b3378688d4d31d629993ae4a06cd9d9db3229f813e6
wfo-fna-foc-ebf71bba8a7e6e5b7f2833f8,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Eurya glaberrima,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Eurya glaberrima,"Flowers axillary, solitary or to 3 in a cluster.",684acc05b06048663dea4693f3fb3c51d5286a47626698afad5bc6009ec580fc
wfo-fna-foc-49e34532462378eb175af3bd,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Zelkova schneideriana,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Zelkova schneideriana,"Male flowers: solitary or 2- or 3-clustered, shortly pedicellate. Female and bisexual flowers: usually solitary in distal leaf axil of young branchlets.",6bbd06cb990a29259dfb9e2c3ba5c1e0f7aa8b95ecd6951368a1200fd56d39d5
PN-EDB51D73B1C514464C7E,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Briza maxima,raceme_spike_panicle,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Briza~maxima,citation-excerpt:2a3d794861ccc724a201303705bce2e16be8988bb6aedf3ee6e29978e3bdabec,"Inflorescence narrow-oblong, lax, or reduced to a raceme, 2–10 cm long.",6c40e9752cd6873912f4a3324a956551a3c33fb972a554a83b7dfc5efbf12604
wfo-fna-foc-b98485b0aed5730f18b79d9e,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Gardneria nutans,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Gardneria nutans,"Flowers axillary, solitary or paired, 5-merous, usually pendulous.",6ead10774c63333cf4c6a1255953c85962de6bda0ccd1156c948a7b91bf948b8
wfo-fna-foc-111a793ee1951af7b2093269,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Eurya crenatifolia,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Eurya crenatifolia,"Flowers axillary, solitary or to 4 in a cluster.",729b9f2cd594f964f6c834fee5dfc4b0c06175af220bfcad439eb83ac2374772
wfo-fna-foc-3fe340d2b4b75999218f43e7,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Lecanthus peduncularis,composite_display,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Lecanthus peduncularis,"Male inflorescences capitate, receptacle discoid, 8-35 mm in diam.; peduncle 5-30 cm.",72ad89dae2bdd00a58f2989c4f6c357d2b2cb7abb1d028405e9fa1a21d4b238a
wfo-fna-foc-ddf7426f37ae01e2df207473,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Eurya groffii,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Eurya groffii,"Flowers axillary, solitary or to 9 in a cluster.",78a492952ee905114452f73fc632d32c38e98071e313ec751b1418b66af1b942
wfo-fna-foc-d5bd043a489309f8f3f89ac4,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Eurya leptophylla,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Eurya leptophylla,"Flowers axillary, solitary or to 3 in a cluster.",7ab8aab4cc83aad6fecec2f1615cc5c81d1bad72d363d112093c0b6d434dcdb1
wfo-fna-foc-f828638fb73bf3fdd46e14df,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Eurya macartneyi,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Eurya macartneyi,"Flowers axillary, solitary or to 4 in a cluster.",7d601b336e0c45175be247a2414dfc7e6d3bee837b9385ce0e1e3d6c6fc67bc1
wfo-fna-foc-5aea093a17bb9dc8d9f9ed63,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Eurya loquaiana,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Eurya loquaiana,"Flowers axillary, solitary or to 4 in a cluster.",809c5a6801ae49d6932ffd0226bdc919f6ac7f092d69a4cabb87908eabe51b22
wfo-fna-foc-66e7696238299252d307495f,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Kirengeshoma palmata,few_flowered,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Kirengeshoma palmata,Inflorescences (1-)3-flowered.,8a396682fafde4459bcbd862d6030eab37217915cd47d8eeda8e8862921b2ee3
wfo-fna-foc-a9ad4e38e1d88ad848f5b943,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Sebaea brachyphylla,umbel_corymb,https://files.worldfloraonline.org/files/Flora%20d%27Afrique/WFO-fdac.zip,provider_treatment:flora_d_afrique:Sebaea brachyphylla,"Cymes terminales, dichotomiques, pluri- à multiflores; parfois présence de fleurs solitaires; bractées elliptiques-lancéolées, de 2-3 mm de long.' Fleurs à pédicelle de 0-3 mm de long; tube à peine distinct; lobes ovales-lancéolés, carénés-ailés, de 3-5 mm de long; corolle jaune, à tube de 3-4 mm de long; lobes obovales-oblongs, obtus au sommet, de 1,5-3,5 mm de long et 0,8-1,2 mm de large; étamines insérées à la gorge de la corolle; filets linéaires, de 0,2-0,7 mm de long; anthères de 0,5-0,7 mm de long, à glande apicale minuscule; ovaire ellipsoïdal; style de 3-5 mm de long, muni d'un épaississement en dessous du milieu; stigmate globuleux, ± 2-lobé.",9314252c1451e0ce53c9158c70e404414e7fec0ec1f3236864e9549ef6a2ed71
wfo-fna-foc-cadef193dc78fe45fef9c29a,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Eurya ciliata,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Eurya ciliata,"Flowers axillary, solitary or to 3 in a cluster.",98036dcabf04f56000b142a2d051b7d7ac2c88926a1e31b1d1349d34aaa47885
wfo-fna-foc-e094e30ab92698d297fd6708,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Isotrema fulvicomum,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Isotrema fulvicomum,"Flowers axillary, solitary or paired.",9a5e719bb020d36365b7f792af87dca157175a4d335af1ec27a91f22a5e9d4cc
wfo-fna-foc-9561990320ac9d0cafae86cf,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Isotrema kaempferi,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Isotrema kaempferi,"Flowers axillary, solitary or paired.",9e2aa0dda29f3570cf84e0e58c581a62b6e2b3f4efc3e681962b9ef405ac8981
wfo-fna-foc-9bc9e66c6d0fe4867ca86692,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Koelreuteria bipinnata,raceme_spike_panicle,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Koelreuteria bipinnata,"Thyrses spreading, large, 35-70 cm, pubescent with pedicels.",a19635f541f257a5bb5cde284fc74fe9e7e7be04e407be89b5a9082e3d2ea948
wfo-fna-foc-d3eb5089664f5889b6d9d170,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Trivalvaria costata,few_flowered,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Trivalvaria costata,"Inflorescences extra-axillary or sometimes ± leaf-opposed, rarely from old branches, often on woody axis with scars of previous flowers, 1- or 2-flowered; bracts 1 or 2, triangular to ovate, 1.5-3(-5) mm.",a383511efca05977afad5651e5bce97bab2d9f1ccc478d3f13c98bfc2e825329
wfo-fna-foc-f188a3e1b824e27d9a7a6951,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Micranthes mertensiana,raceme_spike_panicle,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,provider_treatment:fna:Micranthes mertensiana,"Inflorescences 30+-flowered, open, much-branched thyrses, usually some or all flowers replaced by bulbils (sometimes bulbils absent), 15-40 cm, dark purple-tipped stipitate-glandular; bracts (± inconspicuous), petiolate or sessile.",a4dda41a1134ce2de2075a0bc8a410f45726afc6a42393da9174f21f39c6f79a
wfo-fna-foc-4fe03317884b9b87a24a78d7,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Phlogacanthus vitellinus,raceme_spike_panicle,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Phlogacanthus vitellinus,"Thyrses 10-20 cm; bracts minute; bracteoles linear, ca. 1.5 × 0.5 mm, pubescent.",a875caa222c50d0faca9d0f8283077e4f990ea1e1a33d8f64cf78988b2af9ccc
wfo-fna-foc-21d0676533fa391527d7e1a3,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Stauntonia obovatifoliola,raceme_spike_panicle,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Stauntonia obovatifoliola,"Racemes several, 3--5(--7)-flowered; bracts persistent; peduncle and pedicels slender but pedicels of female flowers thicker.",abbf6f73e13681335994268e4f213993147664e5c592b10fb1540a27ca087db8
wfo-fna-foc-cc0deb1b0726db4bb4dd8cfb,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Porpax pusilla,few_flowered,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Porpax pusilla,"Inflorescence 1-5 cm, 1- or 2-flowered; floral bracts ovate, ca. 2 mm, shortly aristate or acuminate.",b7bfdb26bcb1898e01ee7f1445576e4959ff10c9a52ad335b3cf7757e6e63189
